City,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,Sea Level Pressurein,State,TemperatureF,Time,TimeCDT,TimeCST,TimeEST,TimeMST,TimePDT,TimePST,Unnamed: 0.1,Unnamed: 0.1.1,VisibilityMPH,VisibilityMi,Wind Direction,Wind SpeedMPH,WindDirDegrees,Zip
Chicago,Clear,1970-01-12 22:00:00,14.0,,-,60.0,,30.19,,Illinois,26.1,,,4:00 PM,,,,,,,10.0,,WSW,10.4,240.0,60290.0
Chicago,Clear,1970-01-12 23:00:00,12.0,,-,63.0,,30.21,,Illinois,23.0,,,5:00 PM,,,,,,,10.0,,WSW,10.4,250.0,60290.0
Chicago,Clear,1970-01-13 00:00:00,10.9,,-,68.0,,30.21,,Illinois,19.9,,,6:00 PM,,,,,,,10.0,,WSW,9.2,250.0,60290.0
Chicago,Clear,1970-01-13 01:00:00,12.0,,-,74.0,,30.22,,Illinois,19.0,,,7:00 PM,,,,,,,10.0,,West,6.9,260.0,60290.0
Chicago,Clear,1970-01-13 02:00:00,10.9,,-,74.0,,30.25,,Illinois,18.0,,,8:00 PM,,,,,,,15.0,,West,6.9,270.0,60290.0
Chicago,Clear,1970-01-13 03:00:00,10.0,,-,71.0,,30.25,,Illinois,18.0,,,9:00 PM,,,,,,,15.0,,West,8.1,280.0,60290.0
Chicago,Clear,1970-01-13 04:00:00,8.1,,-,74.0,,30.26,,Illinois,15.1,,,10:00 PM,,,,,,,10.0,,WSW,6.9,240.0,60290.0
Chicago,Clear,1970-01-13 05:00:00,12.9,,-,100.0,,30.26,,Illinois,12.9,,,11:00 PM,,,,,,,10.0,,East,28.8,90.0,60290.0
Chicago,Clear,1970-01-13 06:00:00,7.0,,-,77.0,,30.26,,Illinois,12.9,,,12:00 AM,,,,,,,10.0,,WSW,5.8,250.0,60290.0
Chicago,Smoke,1970-01-13 07:00:00,7.0,,-,77.0,,30.26,,Illinois,12.9,,,1:00 AM,,,,,,,6.0,,WSW,4.6,250.0,60290.0
Chicago,Clear,1970-01-13 08:00:00,6.1,,-,74.0,,30.28,,Illinois,12.9,,,2:00 AM,,,,,,,7.0,,WNW,5.8,290.0,60290.0
Chicago,Clear,1970-01-13 09:00:00,6.1,,-,74.0,,30.29,,Illinois,12.9,,,3:00 AM,,,,,,,7.0,,Calm,Calm,0.0,60290.0
Chicago,Unknown,1970-01-13 10:00:00,5.0,,-,77.0,,30.3,,Illinois,10.9,,,4:00 AM,,,,,,,7.0,,WSW,5.8,250.0,60290.0
Chicago,Smoke,1970-01-13 11:00:00,3.9,,-,76.0,,30.29,,Illinois,10.0,,,5:00 AM,,,,,,,5.0,,Calm,Calm,0.0,60290.0
Chicago,Smoke,1970-01-13 12:00:00,3.9,,-,76.0,,30.3,,Illinois,10.0,,,6:00 AM,,,,,,,3.0,,SW,4.6,230.0,60290.0
Chicago,Smoke,1970-01-13 13:00:00,3.0,,-,80.0,,30.3,,Illinois,8.1,,,7:00 AM,,,,,,,10.5,,WSW,4.6,250.0,60290.0
Chicago,Smoke,1970-01-13 14:00:00,3.0,,-,77.0,,30.3,,Illinois,9.0,,,8:00 AM,,,,,,,2.0,,WNW,4.6,290.0,60290.0
Chicago,Smoke,1970-01-13 15:00:00,5.0,,-,73.0,,30.3,,Illinois,12.0,,,9:00 AM,,,,,,,3.0,,West,4.6,260.0,60290.0
Chicago,Smoke,1970-01-13 16:00:00,7.0,,-,70.0,,30.33,,Illinois,15.1,,,10:00 AM,,,,,,,3.0,,WSW,5.8,250.0,60290.0
Chicago,Smoke,1970-01-13 17:00:00,8.1,,-,68.0,,30.32,,Illinois,17.1,,,11:00 AM,,,,,,,3.0,,SW,3.5,220.0,60290.0
Chicago,Smoke,1970-01-13 18:00:00,8.1,,-,62.0,,30.3,,Illinois,19.0,,,12:00 PM,,,,,,,3.0,,SW,5.8,230.0,60290.0
Chicago,Smoke,1970-01-13 19:00:00,8.1,,-,57.0,,30.28,,Illinois,21.0,,,1:00 PM,,,,,,,4.0,,SW,8.1,230.0,60290.0
Chicago,Smoke,1970-01-13 20:00:00,8.1,,-,55.0,,30.26,,Illinois,21.9,,,2:00 PM,,,,,,,5.0,,SW,4.6,220.0,60290.0
Chicago,Smoke,1970-01-13 21:00:00,9.0,,-,58.0,,30.27,,Illinois,21.9,,,3:00 PM,,,,,,,5.0,,SW,4.6,230.0,60290.0
Chicago,Smoke,1970-01-13 22:00:00,10.0,,-,58.0,,30.27,,Illinois,23.0,,,4:00 PM,,,,,,,5.0,,WNW,4.6,290.0,60290.0
Chicago,Smoke,1970-01-13 23:00:00,9.0,,-,55.0,,30.28,,Illinois,23.0,,,5:00 PM,,,,,,,5.0,,NW,4.6,310.0,60290.0
Chicago,Smoke,1970-01-14 00:00:00,9.0,,-,58.0,,30.28,,Illinois,21.9,,,6:00 PM,,,,,,,5.0,,West,4.6,260.0,60290.0
Chicago,Smoke,1970-01-14 01:00:00,9.0,,-,55.0,,30.27,,Illinois,23.0,,,7:00 PM,,,,,,,5.0,,North,6.9,350.0,60290.0
Chicago,Smoke,1970-01-14 02:00:00,14.0,,-,65.0,,30.26,,Illinois,24.1,,,8:00 PM,,,,,,,4.0,,NE,8.1,50.0,60290.0
Chicago,Light Snow,1970-01-14 03:00:00,17.1,Snow,-,72.0,,30.26,,Illinois,25.0,,,9:00 PM,,,,,,,3.0,,NNE,5.8,30.0,60290.0
Chicago,Light Snow,1970-01-14 04:00:00,19.9,Fog-Snow,-,84.0,0.01,30.26,,Illinois,24.1,,,10:00 PM,,,,,,,1.0,,ENE,4.6,70.0,60290.0
Chicago,Light Snow,1970-01-14 05:00:00,21.0,Fog-Snow,-,88.0,0.02,30.26,,Illinois,24.1,,,11:00 PM,,,,,,,1.0,,Calm,Calm,0.0,60290.0
Chicago,Light Snow,1970-01-14 06:00:00,19.0,Fog-Snow,-,89.0,0.04,30.25,,Illinois,21.9,,,12:00 AM,,,,,,,1.0,,WSW,4.6,250.0,60290.0
Chicago,Light Snow,1970-01-14 07:00:00,19.0,Fog-Snow,-,89.0,0.02,30.25,,Illinois,21.9,,,1:00 AM,,,,,,,1.0,,WNW,5.8,290.0,60290.0
Chicago,Light Snow,1970-01-14 08:00:00,19.0,Fog-Snow,-,89.0,0.02,30.25,,Illinois,21.9,,,2:00 AM,,,,,,,1.0,,West,4.6,270.0,60290.0
Chicago,Light Snow,1970-01-14 09:00:00,19.0,Fog-Snow,-,89.0,0.01,30.25,,Illinois,21.9,,,3:00 AM,,,,,,,2.0,,Calm,Calm,0.0,60290.0
Chicago,Light Snow,1970-01-14 10:00:00,19.0,Fog-Snow,-,89.0,0.01,30.24,,Illinois,21.9,,,4:00 AM,,,,,,,1.0,,Calm,Calm,0.0,60290.0
Chicago,Light Snow,1970-01-14 11:00:00,19.9,Fog-Snow,-,84.0,0.01,30.23,,Illinois,24.1,,,5:00 AM,,,,,,,1.0,,SE,4.6,130.0,60290.0
Chicago,Light Snow,1970-01-14 12:00:00,19.0,Fog-Snow,-,81.0,0.02,30.23,,Illinois,24.1,,,6:00 AM,,,,,,,1.0,,ESE,13.8,110.0,60290.0
Chicago,Light Snow,1970-01-14 13:00:00,19.0,Snow,-,85.0,0.01,30.25,,Illinois,23.0,,,7:00 AM,,,,,,,10.5,,East,13.8,100.0,60290.0
Chicago,Light Snow,1970-01-14 14:00:00,18.0,Snow,-,81.0,0.01,30.27,,Illinois,23.0,,,8:00 AM,,,,,,,2.0,,East,12.7,100.0,60290.0
Chicago,Light Snow,1970-01-14 15:00:00,17.1,Snow,-,82.0,0.01,30.28,,Illinois,21.9,,,9:00 AM,,,,,,,3.0,,East,13.8,100.0,60290.0
Chicago,Light Snow,1970-01-14 16:00:00,17.1,Snow,-,82.0,0.01,30.29,,Illinois,21.9,,,10:00 AM,,,,,,,10.5,,East,12.7,100.0,60290.0
Chicago,Light Snow,1970-01-14 17:00:00,18.0,Snow,-,81.0,,30.28,,Illinois,23.0,,,11:00 AM,,,,,,,3.0,,ESE,13.8,120.0,60290.0
Chicago,Light Snow,1970-01-14 18:00:00,18.0,Snow,-,81.0,,30.26,,Illinois,23.0,,,12:00 PM,,,,,,,3.0,,East,16.1,100.0,60290.0
Chicago,Light Snow,1970-01-14 19:00:00,18.0,Snow,-,81.0,,30.23,,Illinois,23.0,,,1:00 PM,,,,,,,3.0,,ESE,12.7,120.0,60290.0
Chicago,Smoke,1970-01-14 20:00:00,18.0,,-,81.0,,30.22,,Illinois,23.0,,,2:00 PM,,,,,,,3.0,,ESE,11.5,110.0,60290.0
Chicago,Smoke,1970-01-14 21:00:00,18.0,,-,77.0,,30.22,,Illinois,24.1,,,3:00 PM,,,,,,,3.0,,East,10.4,100.0,60290.0
Chicago,Smoke,1970-01-14 22:00:00,17.1,,-,75.0,,30.22,,Illinois,24.1,,,4:00 PM,,,,,,,3.0,,East,11.5,100.0,60290.0
Chicago,Smoke,1970-01-14 23:00:00,17.1,,-,78.0,,30.2,,Illinois,23.0,,,5:00 PM,,,,,,,3.0,,East,13.8,100.0,60290.0
Chicago,Smoke,1970-01-15 00:00:00,17.1,,-,78.0,,30.21,,Illinois,23.0,,,6:00 PM,,,,,,,3.0,,ESE,11.5,120.0,60290.0
Chicago,Smoke,1970-01-15 01:00:00,17.1,,-,78.0,,30.2,,Illinois,23.0,,,7:00 PM,,,,,,,3.0,,ESE,12.7,120.0,60290.0
Chicago,Smoke,1970-01-15 02:00:00,16.0,,-,78.0,,30.19,,Illinois,21.9,,,8:00 PM,,,,,,,3.0,,ESE,11.5,110.0,60290.0
Chicago,Smoke,1970-01-15 03:00:00,14.0,,-,78.0,,30.2,,Illinois,19.9,,,9:00 PM,,,,,,,3.0,,SE,9.2,130.0,60290.0
Chicago,Smoke,1970-01-15 04:00:00,15.1,,-,78.0,,30.2,,Illinois,21.0,,,10:00 PM,,,,,,,10.5,,SE,11.5,130.0,60290.0
Chicago,Smoke,1970-01-15 05:00:00,15.1,,-,78.0,,30.2,,Illinois,21.0,,,11:00 PM,,,,,,,10.5,,SE,11.5,130.0,60290.0
Chicago,Smoke,1970-01-15 06:00:00,14.0,,-,78.0,,30.18,,Illinois,19.9,,,12:00 AM,,,,,,,3.0,,ESE,11.5,120.0,60290.0
Chicago,Smoke,1970-01-15 07:00:00,15.1,,-,81.0,,30.17,,Illinois,19.9,,,1:00 AM,,,,,,,3.0,,SE,9.2,140.0,60290.0
Chicago,Smoke,1970-01-15 08:00:00,15.1,,-,78.0,,30.17,,Illinois,21.0,,,2:00 AM,,,,,,,3.0,,SE,9.2,130.0,60290.0
Chicago,Smoke,1970-01-15 09:00:00,15.1,,-,78.0,,30.17,,Illinois,21.0,,,3:00 AM,,,,,,,3.0,,SE,8.1,140.0,60290.0
Chicago,Smoke,1970-01-15 10:00:00,14.0,,-,78.0,,30.14,,Illinois,19.9,,,4:00 AM,,,,,,,3.0,,ESE,8.1,120.0,60290.0
Chicago,Smoke,1970-01-15 11:00:00,14.0,,-,78.0,,30.12,,Illinois,19.9,,,5:00 AM,,,,,,,4.0,,ESE,6.9,120.0,60290.0
Chicago,Smoke,1970-01-15 12:00:00,15.1,,-,81.0,,30.13,,Illinois,19.9,,,6:00 AM,,,,,,,3.0,,SE,8.1,130.0,60290.0
Chicago,Smoke,1970-01-15 13:00:00,14.0,,-,78.0,,30.13,,Illinois,19.9,,,7:00 AM,,,,,,,3.0,,ESE,11.5,120.0,60290.0
Chicago,Smoke,1970-01-15 14:00:00,14.0,,-,81.0,,30.14,,Illinois,19.0,,,8:00 AM,,,,,,,3.0,,SE,9.2,130.0,60290.0
Chicago,Smoke,1970-01-15 15:00:00,15.1,,-,81.0,,30.14,,Illinois,19.9,,,9:00 AM,,,,,,,3.0,,SE,10.4,130.0,60290.0
Chicago,Smoke,1970-01-15 16:00:00,18.0,,-,85.0,,30.14,,Illinois,21.9,,,10:00 AM,,,,,,,10.5,,SSE,11.5,150.0,60290.0
Chicago,Smoke,1970-01-15 17:00:00,19.0,,-,81.0,,30.12,,Illinois,24.1,,,11:00 AM,,,,,,,10.5,,SSE,9.2,150.0,60290.0
Chicago,Smoke,1970-01-15 18:00:00,19.9,,-,81.0,,30.1,,Illinois,25.0,,,12:00 PM,,,,,,,2.0,,South,8.1,180.0,60290.0
Chicago,Smoke,1970-01-15 19:00:00,24.1,,-,85.0,,30.08,,Illinois,28.0,,,1:00 PM,,,,,,,2.0,,South,10.4,190.0,60290.0
Chicago,Smoke,1970-01-15 20:00:00,24.1,,-,82.0,,30.08,,Illinois,28.9,,,2:00 PM,,,,,,,2.0,,South,8.1,190.0,60290.0
Chicago,Smoke,1970-01-15 21:00:00,25.0,,-,82.0,,30.08,,Illinois,30.0,,,3:00 PM,,,,,,,10.5,,South,9.2,170.0,60290.0
Chicago,Smoke,1970-01-15 22:00:00,25.0,,-,75.0,,30.07,,Illinois,32.0,,,4:00 PM,,,,,,,10.5,,South,8.1,170.0,60290.0
Chicago,Smoke,1970-01-15 23:00:00,25.0,,-,82.0,,30.06,,Illinois,30.0,,,5:00 PM,,,,,,,10.5,,South,6.9,170.0,60290.0
Chicago,Smoke,1970-01-16 00:00:00,25.0,,-,79.0,,30.06,,Illinois,30.9,,,6:00 PM,,,,,,,10.5,,SSE,9.2,160.0,60290.0
Chicago,Smoke,1970-01-16 01:00:00,26.1,,-,82.0,,30.07,,Illinois,30.9,,,7:00 PM,,,,,,,10.5,,South,8.1,170.0,60290.0
Chicago,Smoke,1970-01-16 02:00:00,27.0,,-,82.0,,30.07,,Illinois,32.0,,,8:00 PM,,,,,,,3.0,,South,11.5,180.0,60290.0
Chicago,Smoke,1970-01-16 03:00:00,28.0,,-,76.0,,30.06,,Illinois,35.1,,,9:00 PM,,,,,,,3.0,,South,11.5,180.0,60290.0
Chicago,Smoke,1970-01-16 04:00:00,28.9,,-,76.0,,30.08,,Illinois,36.0,,,10:00 PM,,,,,,,4.0,,SSW,10.4,200.0,60290.0
Chicago,Smoke,1970-01-16 05:00:00,28.9,,-,73.0,,30.08,,Illinois,37.0,,,11:00 PM,,,,,,,4.0,,South,12.7,190.0,60290.0
Chicago,Smoke,1970-01-16 06:00:00,28.0,,-,76.0,,30.06,,Illinois,35.1,,,12:00 AM,,,,,,,4.0,,South,11.5,190.0,60290.0
Chicago,Smoke,1970-01-16 07:00:00,27.0,,-,72.0,,30.06,,Illinois,35.1,,,1:00 AM,,,,,,,6.0,,SSW,9.2,210.0,60290.0
Chicago,Smoke,1970-01-16 08:00:00,27.0,,-,72.0,,30.09,,Illinois,35.1,,,2:00 AM,,,,,,,6.0,,SSW,10.4,200.0,60290.0
Chicago,Smoke,1970-01-16 09:00:00,27.0,,-,78.0,,30.09,,Illinois,33.1,,,3:00 AM,,,,,,,5.0,,SW,8.1,230.0,60290.0
Chicago,Smoke,1970-01-16 10:00:00,28.0,,-,82.0,,30.09,,Illinois,33.1,,,4:00 AM,,,,,,,3.0,,WSW,9.2,240.0,60290.0
Chicago,Fog,1970-01-16 11:00:00,27.0,Fog,-,85.0,,30.09,,Illinois,30.9,,,5:00 AM,,,,,,,2.0,,South,6.9,190.0,60290.0
Chicago,Fog,1970-01-16 12:00:00,28.0,Fog,-,89.0,,30.09,,Illinois,30.9,,,6:00 AM,,,,,,,2.0,,South,9.2,190.0,60290.0
Chicago,Fog,1970-01-16 13:00:00,28.9,Fog,-,88.0,,30.09,,Illinois,32.0,,,7:00 AM,,,,,,,2.0,,South,10.4,190.0,60290.0
Chicago,Fog,1970-01-16 14:00:00,28.9,Fog,-,88.0,,30.09,,Illinois,32.0,,,8:00 AM,,,,,,,5.5,,South,6.9,190.0,60290.0
Chicago,Fog,1970-01-16 15:00:00,28.9,Fog,-,85.0,,30.1,,Illinois,33.1,,,9:00 AM,,,,,,,5.5,,SSW,6.9,200.0,60290.0
Chicago,Smoke,1970-01-16 16:00:00,28.9,,-,76.0,,30.11,,Illinois,36.0,,,10:00 AM,,,,,,,2.0,,WSW,10.4,240.0,60290.0
Chicago,Smoke,1970-01-16 17:00:00,30.0,,-,76.0,,30.12,,Illinois,37.0,,,11:00 AM,,,,,,,2.0,,WSW,12.7,240.0,60290.0
Chicago,Light Drizzle,1970-01-16 18:00:00,28.9,,-,76.0,,30.1,,Illinois,36.0,,,12:00 PM,,,,,,,2.0,,West,12.7,270.0,60290.0
Chicago,Smoke,1970-01-16 19:00:00,30.0,,-,79.0,,30.09,,Illinois,36.0,,,1:00 PM,,,,,,,2.0,,West,10.4,270.0,60290.0
Chicago,Smoke,1970-01-16 20:00:00,30.0,,-,79.0,,30.08,,Illinois,36.0,,,2:00 PM,,,,,,,2.0,,West,8.1,260.0,60290.0
Chicago,Smoke,1970-01-16 21:00:00,30.9,,-,82.0,,30.08,,Illinois,36.0,,,3:00 PM,,,,,,,2.0,,West,8.1,270.0,60290.0
Chicago,Smoke,1970-01-16 22:00:00,30.9,,-,82.0,,30.09,,Illinois,36.0,,,4:00 PM,,,,,,,3.0,,WNW,6.9,290.0,60290.0
Chicago,Smoke,1970-01-16 23:00:00,30.9,,-,82.0,,30.1,,Illinois,36.0,,,5:00 PM,,,,,,,3.0,,WSW,8.1,240.0,60290.0
Chicago,Smoke,1970-01-17 00:00:00,30.9,,-,82.0,,30.1,,Illinois,36.0,,,6:00 PM,,,,,,,10.5,,WNW,8.1,290.0,60290.0
Chicago,Smoke,1970-01-17 01:00:00,30.9,,-,82.0,,30.11,,Illinois,36.0,,,7:00 PM,,,,,,,10.5,,WNW,6.9,290.0,60290.0
Chicago,Smoke,1970-01-17 02:00:00,30.0,,-,82.0,,30.1,,Illinois,35.1,,,8:00 PM,,,,,,,3.0,,West,4.6,260.0,60290.0
Chicago,Smoke,1970-01-17 03:00:00,28.9,,-,82.0,,30.09,,Illinois,34.0,,,9:00 PM,,,,,,,3.0,,West,3.5,280.0,60290.0
Chicago,Smoke,1970-01-17 04:00:00,28.9,,-,82.0,,30.1,,Illinois,34.0,,,10:00 PM,,,,,,,3.0,,WNW,6.9,300.0,60290.0
Chicago,Smoke,1970-01-17 05:00:00,28.0,,-,82.0,,30.11,,Illinois,33.1,,,11:00 PM,,,,,,,3.0,,NW,9.2,310.0,60290.0
Chicago,Light Snow Showers,1970-01-17 06:00:00,25.0,Snow,-,79.0,,30.09,,Illinois,30.9,,,12:00 AM,,,,,,,3.0,,North,11.5,10.0,60290.0
Chicago,Light Snow Showers,1970-01-17 07:00:00,21.0,Snow,-,81.0,0.01,30.1,,Illinois,26.1,,,1:00 AM,,,,,,,2.0,,North,10.4,360.0,60290.0
Chicago,Light Snow Showers,1970-01-17 08:00:00,19.9,Snow,-,84.0,0.02,30.1,,Illinois,24.1,,,2:00 AM,,,,,,,2.0,,NNW,9.2,330.0,60290.0
Chicago,Smoke,1970-01-17 09:00:00,17.1,,-,82.0,0.03,30.09,,Illinois,21.9,,,3:00 AM,,,,,,,5.5,,North,9.2,350.0,60290.0
Chicago,Light Snow Showers,1970-01-17 10:00:00,18.0,Snow,-,85.0,0.03,30.08,,Illinois,21.9,,,4:00 AM,,,,,,,5.5,,North,8.1,350.0,60290.0
Chicago,Light Snow Showers,1970-01-17 11:00:00,18.0,Snow,-,85.0,0.03,30.06,,Illinois,21.9,,,5:00 AM,,,,,,,5.5,,NW,6.9,320.0,60290.0
Chicago,Light Snow Showers,1970-01-17 12:00:00,17.1,Snow,-,85.0,0.03,30.05,,Illinois,21.0,,,6:00 AM,,,,,,,5.5,,NW,9.2,320.0,60290.0
Chicago,Light Snow Showers,1970-01-17 13:00:00,15.1,Snow,-,85.0,0.05,30.06,,Illinois,19.0,,,7:00 AM,,,,,,,5.5,,NW,9.2,320.0,60290.0
Chicago,Light Snow Showers,1970-01-17 14:00:00,15.1,Fog-Snow,-,92.0,0.03,30.06,,Illinois,17.1,,,8:00 AM,,,,,,,1.0,,NNW,10.4,330.0,60290.0
Chicago,Light Snow Showers,1970-01-17 15:00:00,14.0,Fog-Snow,-,92.0,0.03,30.06,,Illinois,16.0,,,9:00 AM,,,,,,,1.0,,NNW,9.2,330.0,60290.0
Chicago,Light Snow Showers,1970-01-17 16:00:00,15.1,Fog-Snow,-,96.0,0.04,30.06,,Illinois,16.0,,,10:00 AM,,,,,,,1.0,,NNW,10.4,330.0,60290.0
Chicago,Light Snow Showers,1970-01-17 17:00:00,15.1,Fog-Snow,-,92.0,0.05,30.05,,Illinois,17.1,,,11:00 AM,,,,,,,1.0,,NW,10.4,320.0,60290.0
Chicago,Light Snow,1970-01-17 18:00:00,14.0,Fog-Snow,-,88.0,0.01,30.02,,Illinois,17.1,,,12:00 PM,,,,,,,1.0,,NNW,11.5,330.0,60290.0
Chicago,Light Snow,1970-01-17 19:00:00,15.1,Fog-Snow,-,88.0,0.04,29.99,,Illinois,18.0,,,1:00 PM,,,,,,,1.0,,NW,11.5,320.0,60290.0
Chicago,Light Snow,1970-01-17 20:00:00,12.9,Snow,-,74.0,,29.98,,Illinois,19.9,,,2:00 PM,,,,,,,5.5,,NNW,15.0,340.0,60290.0
Chicago,Light Snow,1970-01-17 21:00:00,12.0,Snow,-,74.0,,29.97,,Illinois,19.0,,,3:00 PM,,,,,,,2.0,,NW,11.5,320.0,60290.0
Chicago,Light Snow,1970-01-17 22:00:00,10.9,Snow,-,77.0,0.01,29.98,,Illinois,17.1,,,4:00 PM,,,,,,,2.0,,NNW,13.8,340.0,60290.0
Chicago,Light Snow,1970-01-17 23:00:00,10.9,Snow,-,81.0,0.04,29.99,,Illinois,16.0,,,5:00 PM,,,,,,,2.0,,NW,11.5,320.0,60290.0
Chicago,Light Snow,1970-01-18 00:00:00,10.9,Snow,-,81.0,0.01,30.0,,Illinois,16.0,,,6:00 PM,,,,,,,1.0,,NNW,12.7,330.0,60290.0
Chicago,Light Snow,1970-01-18 01:00:00,10.0,Snow,-,80.0,0.04,30.03,,Illinois,15.1,,,7:00 PM,,,,,,,1.0,,NNW,16.1,330.0,60290.0
Chicago,Light Snow,1970-01-18 02:00:00,8.1,Snow,-,77.0,0.01,30.04,,Illinois,14.0,,,8:00 PM,,,,,,,3.0,,NNW,16.1,330.0,60290.0
Chicago,Smoke,1970-01-18 03:00:00,6.1,,-,74.0,0.01,30.05,,Illinois,12.9,,,9:00 PM,,,,,,,3.0,,NNW,17.3,330.0,60290.0
Chicago,Light Snow,1970-01-18 04:00:00,5.0,Snow,-,71.0,,30.06,,Illinois,12.9,,,10:00 PM,,,,,,,4.0,,NNW,15.0,330.0,60290.0
