,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimeEDT,TimeEST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
9,Mostly Cloudy,2016-01-08 12:54:00,25.0,,-,79,N/A,30.27,30.9,,7:54 AM,10.0,North,10.4,360,Boston,Massachusetts,2101
10,Overcast,2016-01-08 13:54:00,27.0,,-,75,N/A,30.27,34.0,,8:54 AM,10.0,North,6.9,360,Boston,Massachusetts,2101
11,Overcast,2016-01-08 14:54:00,28.9,,-,76,N/A,30.29,36.0,,9:54 AM,10.0,North,8.1,360,Boston,Massachusetts,2101
12,Overcast,2016-01-08 15:54:00,30.0,,-,79,N/A,30.28,36.0,,10:54 AM,10.0,North,8.1,360,Boston,Massachusetts,2101
13,Overcast,2016-01-08 16:54:00,30.9,,-,79,N/A,30.27,37.0,,11:54 AM,10.0,North,8.1,350,Boston,Massachusetts,2101
14,Overcast,2016-01-08 17:54:00,33.1,,-,83,N/A,30.26,37.9,,12:54 PM,10.0,NNE,8.1,20,Boston,Massachusetts,2101
15,Overcast,2016-01-08 18:54:00,33.1,,-,70,N/A,30.25,42.1,,1:54 PM,10.0,East,16.1,80,Boston,Massachusetts,2101
16,Overcast,2016-01-08 19:38:00,32.0,,-,70,N/A,30.25,41.0,,2:38 PM,10.0,ENE,16.1,70,Boston,Massachusetts,2101
17,Overcast,2016-01-08 19:54:00,32.0,,-,73,N/A,30.26,39.9,,2:54 PM,10.0,ENE,12.7,70,Boston,Massachusetts,2101
18,Overcast,2016-01-08 20:54:00,32.0,,-,73,N/A,30.26,39.9,,3:54 PM,10.0,ENE,15.0,70,Boston,Massachusetts,2101
19,Overcast,2016-01-08 21:54:00,32.0,,-,73,N/A,30.26,39.9,,4:54 PM,10.0,East,15.0,80,Boston,Massachusetts,2101
20,Overcast,2016-01-08 22:54:00,32.0,,-,73,N/A,30.26,39.9,,5:54 PM,10.0,ENE,16.1,70,Boston,Massachusetts,2101
21,Overcast,2016-01-08 23:54:00,32.0,,-,73,N/A,30.26,39.9,,6:54 PM,10.0,ENE,13.8,70,Boston,Massachusetts,2101
22,Overcast,2016-01-09 00:54:00,32.0,,-,73,N/A,30.26,39.9,,7:54 PM,10.0,East,13.8,80,Boston,Massachusetts,2101
23,Overcast,2016-01-09 01:54:00,34.0,,-,79,N/A,30.26,39.9,,8:54 PM,10.0,East,13.8,80,Boston,Massachusetts,2101
24,Overcast,2016-01-09 02:54:00,33.1,,-,77,N/A,30.27,39.9,,9:54 PM,10.0,East,16.1,90,Boston,Massachusetts,2101
25,Overcast,2016-01-09 03:54:00,33.1,,-,77,N/A,30.26,39.9,,10:54 PM,10.0,East,13.8,90,Boston,Massachusetts,2101
26,Overcast,2016-01-09 04:54:00,32.0,,-,73,N/A,30.28,39.9,,11:54 PM,10.0,East,11.5,90,Boston,Massachusetts,2101
0,Overcast,2016-01-09 05:54:00,32.0,,-,73,N/A,30.27,39.9,,12:54 AM,10.0,ESE,10.4,110,Boston,Massachusetts,2101
1,Overcast,2016-01-09 06:54:00,33.1,,-,77,N/A,30.26,39.9,,1:54 AM,10.0,East,11.5,90,Boston,Massachusetts,2101
2,Overcast,2016-01-09 07:54:00,33.1,,-,77,N/A,30.25,39.9,,2:54 AM,10.0,East,10.4,100,Boston,Massachusetts,2101
3,Overcast,2016-01-09 08:54:00,33.1,,-,77,N/A,30.24,39.9,,3:54 AM,10.0,East,11.5,90,Boston,Massachusetts,2101
4,Overcast,2016-01-09 09:54:00,33.1,,-,79,N/A,30.25,39.0,,4:54 AM,10.0,East,8.1,90,Boston,Massachusetts,2101
5,Overcast,2016-01-09 10:54:00,33.1,,-,77,N/A,30.24,39.9,,5:54 AM,10.0,East,8.1,90,Boston,Massachusetts,2101
6,Overcast,2016-01-09 11:54:00,34.0,,-,79,N/A,30.25,39.9,,6:54 AM,10.0,ESE,8.1,110,Boston,Massachusetts,2101
7,Overcast,2016-01-09 12:54:00,34.0,,-,79,N/A,30.26,39.9,,7:54 AM,10.0,East,6.9,80,Boston,Massachusetts,2101
8,Light Rain,2016-01-09 13:54:00,36.0,Rain,-,86,0.00,30.25,39.9,,8:54 AM,5.0,ENE,6.9,60,Boston,Massachusetts,2101
9,Overcast,2016-01-09 14:54:00,37.9,,-,89,0.00,30.29,41.0,,9:54 AM,10.0,Calm,Calm,0,Boston,Massachusetts,2101
10,Light Rain,2016-01-09 15:10:00,35.6,Rain,-,87,0.00,30.29,39.2,,10:10 AM,4.0,NNW,8.1,330,Boston,Massachusetts,2101
11,Overcast,2016-01-09 15:54:00,36.0,,-,93,0.00,30.28,37.9,,10:54 AM,7.0,North,4.6,350,Boston,Massachusetts,2101
12,Overcast,2016-01-09 16:25:00,35.6,,-,87,N/A,30.27,39.2,,11:25 AM,7.0,North,4.6,350,Boston,Massachusetts,2101
13,Overcast,2016-01-09 16:34:00,35.6,,-,87,N/A,30.27,39.2,,11:34 AM,7.0,North,6.9,360,Boston,Massachusetts,2101
14,Overcast,2016-01-09 16:50:00,35.6,,-,87,N/A,30.26,39.2,,11:50 AM,7.0,NNW,5.8,340,Boston,Massachusetts,2101
15,Overcast,2016-01-09 16:54:00,36.0,,-,89,N/A,30.26,39.0,,11:54 AM,7.0,North,6.9,350,Boston,Massachusetts,2101
16,Overcast,2016-01-09 17:17:00,35.6,,-,87,N/A,30.24,39.2,,12:17 PM,7.0,North,5.8,350,Boston,Massachusetts,2101
17,Overcast,2016-01-09 17:54:00,36.0,,-,89,N/A,30.24,39.0,,12:54 PM,7.0,NNW,3.5,340,Boston,Massachusetts,2101
18,Overcast,2016-01-09 18:54:00,36.0,,-,89,N/A,30.22,39.0,,1:54 PM,4.0,North,6.9,10,Boston,Massachusetts,2101
19,Overcast,2016-01-09 19:35:00,35.6,,-,87,N/A,30.23,39.2,,2:35 PM,5.0,North,4.6,350,Boston,Massachusetts,2101
20,Overcast,2016-01-09 19:54:00,36.0,,-,89,N/A,30.23,39.0,,2:54 PM,6.0,North,6.9,10,Boston,Massachusetts,2101
21,Overcast,2016-01-09 20:54:00,36.0,,-,89,N/A,30.22,39.0,,3:54 PM,6.0,NNE,9.2,20,Boston,Massachusetts,2101
22,Overcast,2016-01-09 21:14:00,35.6,,-,87,N/A,30.22,39.2,,4:14 PM,6.0,North,5.8,10,Boston,Massachusetts,2101
23,Overcast,2016-01-09 21:54:00,37.0,,-,93,N/A,30.22,39.0,,4:54 PM,4.0,North,5.8,10,Boston,Massachusetts,2101
24,Overcast,2016-01-09 22:54:00,37.0,,-,93,N/A,30.22,39.0,,5:54 PM,5.0,NNW,6.9,340,Boston,Massachusetts,2101
25,Light Drizzle,2016-01-09 23:14:00,37.4,,-,93,0.00,30.23,39.2,,6:14 PM,5.0,NNW,4.6,340,Boston,Massachusetts,2101
26,Light Drizzle,2016-01-09 23:39:00,37.4,,-,93,0.00,30.24,39.2,,6:39 PM,4.0,NNW,3.5,330,Boston,Massachusetts,2101
27,Light Drizzle,2016-01-09 23:54:00,37.9,,-,96,0.00,30.24,39.0,,6:54 PM,2.5,Calm,Calm,0,Boston,Massachusetts,2101
28,Light Drizzle,2016-01-10 00:08:00,37.4,,-,93,0.00,30.24,39.2,,7:08 PM,3.0,North,5.8,360,Boston,Massachusetts,2101
29,Light Drizzle,2016-01-10 00:32:00,37.4,,-,93,0.01,30.24,39.2,,7:32 PM,3.0,Calm,Calm,0,Boston,Massachusetts,2101
30,Light Drizzle,2016-01-10 00:54:00,37.9,,-,96,0.01,30.24,39.0,,7:54 PM,3.0,North,3.5,360,Boston,Massachusetts,2101
31,Light Drizzle,2016-01-10 01:54:00,37.9,,-,93,0.00,30.24,39.9,,8:54 PM,3.0,Calm,Calm,0,Boston,Massachusetts,2101
32,Overcast,2016-01-10 02:54:00,37.0,,-,93,0.00,30.24,39.0,,9:54 PM,3.0,Calm,Calm,0,Boston,Massachusetts,2101
33,Overcast,2016-01-10 03:47:00,37.4,,-,93,0.00,30.23,39.2,,10:47 PM,4.0,NNW,5.8,340,Boston,Massachusetts,2101
34,Overcast,2016-01-10 03:54:00,37.0,,-,93,0.00,30.22,39.0,,10:54 PM,4.0,NNW,4.6,340,Boston,Massachusetts,2101
35,Overcast,2016-01-10 04:04:00,37.4,,-,93,N/A,30.22,39.2,,11:04 PM,4.0,North,3.5,350,Boston,Massachusetts,2101
36,Overcast,2016-01-10 04:54:00,37.0,,-,97,0.00,30.18,37.9,,11:54 PM,4.0,North,5.8,360,Boston,Massachusetts,2101
0,Overcast,2016-01-10 05:17:00,37.4,,-,93,N/A,30.19,39.2,,12:17 AM,3.0,North,3.5,350,Boston,Massachusetts,2101
1,Overcast,2016-01-10 05:54:00,37.9,,-,96,0.00,30.16,39.0,,12:54 AM,4.0,North,3.5,10,Boston,Massachusetts,2101
2,Light Drizzle,2016-01-10 06:54:00,41.0,,-,93,0.00,30.15,43.0,,1:54 AM,3.0,East,9.2,80,Boston,Massachusetts,2101
3,Light Drizzle,2016-01-10 07:13:00,42.8,,-,100,0.00,30.13,42.8,,2:13 AM,3.0,East,9.2,80,Boston,Massachusetts,2101
4,Overcast,2016-01-10 07:54:00,42.1,,-,97,0.00,30.12,43.0,,2:54 AM,4.0,East,9.2,80,Boston,Massachusetts,2101
5,Overcast,2016-01-10 08:05:00,42.8,,-,100,N/A,30.12,42.8,,3:05 AM,5.0,East,9.2,90,Boston,Massachusetts,2101
6,Overcast,2016-01-10 08:32:00,42.8,,-,100,N/A,30.09,42.8,,3:32 AM,7.0,East,9.2,80,Boston,Massachusetts,2101
7,Overcast,2016-01-10 08:54:00,42.1,,-,97,N/A,30.10,43.0,,3:54 AM,7.0,East,9.2,80,Boston,Massachusetts,2101
8,Light Drizzle,2016-01-10 09:34:00,42.8,,-,100,0.00,30.08,42.8,,4:34 AM,4.0,East,8.1,80,Boston,Massachusetts,2101
9,Light Drizzle,2016-01-10 09:41:00,42.8,,-,100,0.00,30.08,42.8,,4:41 AM,1.5,ENE,8.1,70,Boston,Massachusetts,2101
10,Light Drizzle,2016-01-10 09:44:00,42.8,,-,100,0.00,30.07,42.8,,4:44 AM,0.8,ENE,6.9,60,Boston,Massachusetts,2101
11,Light Drizzle,2016-01-10 09:54:00,42.1,Fog,-,97,0.00,30.06,43.0,,4:54 AM,0.5,ENE,10.4,70,Boston,Massachusetts,2101
12,Light Drizzle,2016-01-10 10:54:00,43.0,Fog,-,96,0.00,30.02,44.1,,5:54 AM,0.5,ENE,12.7,70,Boston,Massachusetts,2101
13,Light Drizzle,2016-01-10 11:54:00,44.1,Fog,-,100,0.00,29.99,44.1,,6:54 AM,0.5,ENE,11.5,70,Boston,Massachusetts,2101
14,Light Rain,2016-01-10 12:13:00,44.6,Rain,-,100,0.01,29.97,44.6,,7:13 AM,1.2,East,12.7,80,Boston,Massachusetts,2101
15,Light Rain,2016-01-10 12:54:00,45.0,Rain,-,100,0.06,29.94,45.0,,7:54 AM,1.2,East,16.1,90,Boston,Massachusetts,2101
16,Light Rain,2016-01-10 13:54:00,44.1,Rain,-,97,0.04,29.91,45.0,,8:54 AM,1.2,ESE,18.4,110,Boston,Massachusetts,2101
17,Light Rain,2016-01-10 14:41:00,44.6,Rain,-,93,0.01,29.88,46.4,,9:41 AM,0.8,ESE,20.7,110,Boston,Massachusetts,2101
18,Rain,2016-01-10 14:54:00,46.0,Rain,-,100,0.03,29.86,46.0,,9:54 AM,0.8,ESE,21.9,110,Boston,Massachusetts,2101
19,Rain,2016-01-10 15:54:00,46.0,Rain,-,100,0.12,29.75,46.0,,10:54 AM,0.8,ESE,19.6,110,Boston,Massachusetts,2101
20,Heavy Rain,2016-01-10 16:54:00,48.0,Rain,39.1,100,0.23,29.63,48.0,,11:54 AM,1.5,ESE,28.8,110,Boston,Massachusetts,2101
21,Rain,2016-01-10 17:12:00,48.2,Rain,34.5,100,0.06,29.60,48.2,,12:12 PM,1.5,ESE,25.3,120,Boston,Massachusetts,2101
22,Heavy Rain,2016-01-10 17:54:00,48.9,Rain,35.7,96,0.26,29.54,50.0,,12:54 PM,1.2,SE,27.6,130,Boston,Massachusetts,2101
23,Light Rain,2016-01-10 18:54:00,52.0,Rain,-,100,0.28,29.48,52.0,,1:54 PM,3.0,SSE,8.1,160,Boston,Massachusetts,2101
24,Heavy Rain,2016-01-10 19:05:00,51.8,Rain,-,100,0.02,29.47,51.8,,2:05 PM,2.5,SSE,12.7,160,Boston,Massachusetts,2101
25,Light Rain,2016-01-10 19:13:00,51.8,Rain,-,94,0.03,29.47,53.6,,2:13 PM,3.0,SSE,15.0,160,Boston,Massachusetts,2101
26,Rain,2016-01-10 19:23:00,51.8,Rain,-,100,0.04,29.46,51.8,,2:23 PM,2.5,SSE,11.5,150,Boston,Massachusetts,2101
27,Light Rain,2016-01-10 19:33:00,51.8,Rain,-,100,0.05,29.45,51.8,,2:33 PM,3.0,SE,11.5,130,Boston,Massachusetts,2101
28,Light Rain,2016-01-10 19:54:00,53.1,Rain,21.9,97,0.08,29.44,54.0,,2:54 PM,3.0,SSE,16.1,150,Boston,Massachusetts,2101
29,Rain,2016-01-10 20:01:00,53.6,Rain,-,100,0.02,29.43,53.6,,3:01 PM,2.5,SSE,16.1,160,Boston,Massachusetts,2101
30,Rain,2016-01-10 20:11:00,53.6,Rain,-,100,0.05,29.43,53.6,,3:11 PM,2.5,SSE,17.3,160,Boston,Massachusetts,2101
31,Heavy Rain,2016-01-10 20:15:00,53.6,Rain,-,100,0.06,29.42,53.6,,3:15 PM,1.5,SSE,15.0,150,Boston,Massachusetts,2101
32,Heavy Rain,2016-01-10 20:29:00,53.6,Rain,-,100,0.14,29.41,53.6,,3:29 PM,1.5,SSE,13.8,150,Boston,Massachusetts,2101
33,Rain,2016-01-10 20:45:00,53.6,Rain,-,100,0.23,29.40,53.6,,3:45 PM,2.0,SSE,17.3,160,Boston,Massachusetts,2101
34,Light Rain,2016-01-10 20:50:00,53.6,Rain,-,100,0.23,29.39,53.6,,3:50 PM,4.0,SSE,17.3,150,Boston,Massachusetts,2101
35,Light Rain,2016-01-10 20:54:00,54.0,Rain,-,100,0.23,29.39,54.0,,3:54 PM,9.0,SSE,17.3,150,Boston,Massachusetts,2101
36,Light Rain,2016-01-10 21:43:00,53.6,Rain,-,100,0.02,29.36,53.6,,4:43 PM,10.0,SSE,11.5,150,Boston,Massachusetts,2101
37,Overcast,2016-01-10 21:54:00,53.1,,-,100,0.02,29.35,53.1,,4:54 PM,10.0,SSE,12.7,150,Boston,Massachusetts,2101
38,Overcast,2016-01-10 22:45:00,53.6,,-,100,0.01,29.29,53.6,,5:45 PM,10.0,SSE,13.8,150,Boston,Massachusetts,2101
39,Overcast,2016-01-10 22:52:00,53.6,,-,100,0.01,29.29,53.6,,5:52 PM,6.0,SSE,15.0,150,Boston,Massachusetts,2101
40,Overcast,2016-01-10 22:54:00,53.1,,-,97,0.01,29.29,54.0,,5:54 PM,6.0,SSE,15.0,150,Boston,Massachusetts,2101
41,Light Rain,2016-01-10 23:40:00,57.2,Rain,26.5,100,0.02,29.29,57.2,,6:40 PM,3.0,SSW,20.7,210,Boston,Massachusetts,2101
42,Mostly Cloudy,2016-01-10 23:52:00,55.4,,27.6,94,0.02,29.29,57.2,,6:52 PM,10.0,SSW,17.3,200,Boston,Massachusetts,2101
43,Overcast,2016-01-10 23:54:00,55.9,,27.6,93,0.02,29.29,57.9,,6:54 PM,10.0,SSW,17.3,210,Boston,Massachusetts,2101
44,Mostly Cloudy,2016-01-11 00:09:00,55.4,,25.3,94,N/A,29.29,57.2,,7:09 PM,10.0,SSW,16.1,200,Boston,Massachusetts,2101
45,Scattered Clouds,2016-01-11 00:54:00,53.1,,24.2,87,N/A,29.30,57.0,,7:54 PM,10.0,SSW,18.4,210,Boston,Massachusetts,2101
46,Partly Cloudy,2016-01-11 01:54:00,50.0,,-,86,N/A,29.32,54.0,,8:54 PM,10.0,SSW,11.5,210,Boston,Massachusetts,2101
47,Mostly Cloudy,2016-01-11 02:54:00,48.0,,-,80,N/A,29.33,54.0,,9:54 PM,10.0,SW,12.7,230,Boston,Massachusetts,2101
48,Scattered Clouds,2016-01-11 03:54:00,46.0,,20.7,80,N/A,29.36,52.0,,10:54 PM,10.0,SW,13.8,230,Boston,Massachusetts,2101
49,Scattered Clouds,2016-01-11 04:54:00,43.0,,19.6,77,N/A,29.36,50.0,,11:54 PM,10.0,WSW,16.1,240,Boston,Massachusetts,2101
0,Scattered Clouds,2016-01-11 05:54:00,39.0,,31.1,69,N/A,29.39,48.9,,12:54 AM,10.0,West,21.9,260,Boston,Massachusetts,2101
1,Overcast,2016-01-11 06:28:00,32.0,,34.5,61,N/A,29.42,44.6,,1:28 AM,10.0,WNW,23.0,290,Boston,Massachusetts,2101
2,Overcast,2016-01-11 06:54:00,30.0,,34.5,62,N/A,29.45,42.1,,1:54 AM,10.0,West,26.5,280,Boston,Massachusetts,2101
3,Overcast,2016-01-11 07:07:00,28.4,,28.8,57,N/A,29.46,42.8,,2:07 AM,10.0,West,21.9,280,Boston,Massachusetts,2101
4,Overcast,2016-01-11 07:54:00,27.0,,21.9,62,N/A,29.50,39.0,,2:54 AM,10.0,WNW,15.0,290,Boston,Massachusetts,2101
5,Scattered Clouds,2016-01-11 09:54:00,21.9,,24.2,54,N/A,29.57,37.0,,4:54 AM,10.0,WNW,15.0,290,Boston,Massachusetts,2101
6,Partly Cloudy,2016-01-11 10:54:00,19.0,,25.3,52,N/A,29.62,35.1,,5:54 AM,10.0,West,17.3,270,Boston,Massachusetts,2101
7,Partly Cloudy,2016-01-11 11:54:00,16.0,,32.2,50,N/A,29.68,33.1,,6:54 AM,10.0,West,21.9,280,Boston,Massachusetts,2101
8,Partly Cloudy,2016-01-11 12:54:00,12.9,,31.1,45,N/A,29.72,32.0,,7:54 AM,10.0,West,23.0,280,Boston,Massachusetts,2101
9,Partly Cloudy,2016-01-11 13:54:00,12.9,,33.4,45,N/A,29.75,32.0,,8:54 AM,10.0,West,26.5,270,Boston,Massachusetts,2101
10,Partly Cloudy,2016-01-11 14:54:00,10.9,,36.8,40,N/A,29.77,33.1,,9:54 AM,10.0,West,23.0,270,Boston,Massachusetts,2101
11,Partly Cloudy,2016-01-11 15:54:00,12.0,,28.8,40,N/A,29.78,34.0,,10:54 AM,10.0,WNW,19.6,290,Boston,Massachusetts,2101
12,Partly Cloudy,2016-01-11 16:54:00,10.0,,32.2,37,N/A,29.77,34.0,,11:54 AM,10.0,West,21.9,270,Boston,Massachusetts,2101
13,Partly Cloudy,2016-01-11 17:54:00,5.0,,38.0,30,N/A,29.78,34.0,,12:54 PM,10.0,West,24.2,280,Boston,Massachusetts,2101
14,Partly Cloudy,2016-01-11 18:54:00,3.9,,34.5,29,N/A,29.81,33.1,,1:54 PM,10.0,West,25.3,280,Boston,Massachusetts,2101
15,Partly Cloudy,2016-01-11 19:54:00,3.9,,35.7,31,N/A,29.83,32.0,,2:54 PM,10.0,West,26.5,270,Boston,Massachusetts,2101
16,Partly Cloudy,2016-01-11 21:54:00,3.9,,24.2,32,N/A,29.90,30.9,,4:54 PM,10.0,WNW,18.4,300,Boston,Massachusetts,2101
17,Partly Cloudy,2016-01-11 22:54:00,6.1,,-,36,N/A,29.94,30.0,,5:54 PM,10.0,WNW,12.7,300,Boston,Massachusetts,2101
18,Clear,2016-01-11 23:54:00,6.1,,26.5,38,N/A,29.98,28.9,,6:54 PM,10.0,West,20.7,270,Boston,Massachusetts,2101
19,Clear,2016-01-12 00:54:00,3.9,,26.5,35,N/A,30.01,28.9,,7:54 PM,10.0,West,19.6,280,Boston,Massachusetts,2101
20,Clear,2016-01-12 01:54:00,3.9,,23.0,36,N/A,30.03,28.0,,8:54 PM,10.0,West,17.3,280,Boston,Massachusetts,2101
21,Clear,2016-01-12 02:54:00,3.0,,-,36,N/A,30.06,27.0,,9:54 PM,10.0,West,12.7,260,Boston,Massachusetts,2101
22,Clear,2016-01-12 03:54:00,1.9,,-,35,N/A,30.06,26.1,,10:54 PM,10.0,West,11.5,270,Boston,Massachusetts,2101
23,Clear,2016-01-12 04:54:00,3.0,,-,39,N/A,30.08,25.0,,11:54 PM,10.0,WNW,10.4,290,Boston,Massachusetts,2101
0,Clear,2016-01-12 05:54:00,3.9,,-,41,N/A,30.09,25.0,,12:54 AM,10.0,WSW,9.2,250,Boston,Massachusetts,2101
1,Clear,2016-01-12 06:54:00,3.9,,-,42,N/A,30.10,24.1,,1:54 AM,10.0,West,12.7,270,Boston,Massachusetts,2101
2,Clear,2016-01-12 07:54:00,6.1,,-,46,N/A,30.11,24.1,,2:54 AM,10.0,West,5.8,280,Boston,Massachusetts,2101
3,Clear,2016-01-12 08:54:00,5.0,,-,44,N/A,30.10,24.1,,3:54 AM,10.0,West,8.1,280,Boston,Massachusetts,2101
4,Partly Cloudy,2016-01-12 09:54:00,3.9,,-,44,N/A,30.10,23.0,,4:54 AM,10.0,West,5.8,270,Boston,Massachusetts,2101
5,Partly Cloudy,2016-01-12 10:54:00,7.0,,-,53,N/A,30.10,21.9,,5:54 AM,10.0,SW,4.6,220,Boston,Massachusetts,2101
6,Scattered Clouds,2016-01-12 11:54:00,7.0,,-,53,N/A,30.10,21.9,,6:54 AM,10.0,SSW,3.5,210,Boston,Massachusetts,2101
7,Scattered Clouds,2016-01-12 12:54:00,9.0,,-,53,N/A,30.08,24.1,,7:54 AM,10.0,South,5.8,180,Boston,Massachusetts,2101
8,Scattered Clouds,2016-01-12 13:54:00,8.1,,-,47,N/A,30.06,26.1,,8:54 AM,10.0,SSE,5.8,150,Boston,Massachusetts,2101
9,Scattered Clouds,2016-01-12 14:54:00,7.0,,-,41,N/A,30.04,28.0,,9:54 AM,10.0,SSE,10.4,160,Boston,Massachusetts,2101
10,Scattered Clouds,2016-01-12 15:54:00,10.0,,-,43,N/A,30.01,30.0,,10:54 AM,10.0,South,12.7,170,Boston,Massachusetts,2101
11,Scattered Clouds,2016-01-12 16:54:00,12.9,,-,45,N/A,29.95,32.0,,11:54 AM,10.0,SSE,10.4,150,Boston,Massachusetts,2101
12,Mostly Cloudy,2016-01-12 17:54:00,17.1,,-,48,N/A,29.89,35.1,,12:54 PM,10.0,South,10.4,170,Boston,Massachusetts,2101
13,Mostly Cloudy,2016-01-12 18:54:00,17.1,,-,46,N/A,29.83,36.0,,1:54 PM,10.0,South,8.1,180,Boston,Massachusetts,2101
14,Mostly Cloudy,2016-01-12 19:54:00,21.9,,-,54,N/A,29.79,37.0,,2:54 PM,10.0,South,11.5,170,Boston,Massachusetts,2101
15,Overcast,2016-01-12 20:54:00,25.0,,-,62,N/A,29.75,37.0,,3:54 PM,10.0,SSE,13.8,150,Boston,Massachusetts,2101
16,Overcast,2016-01-12 21:54:00,27.0,,-,67,N/A,29.72,37.0,,4:54 PM,10.0,SE,15.0,140,Boston,Massachusetts,2101
17,Overcast,2016-01-12 22:54:00,27.0,,-,70,N/A,29.68,36.0,,5:54 PM,10.0,SE,17.3,140,Boston,Massachusetts,2101
18,Light Snow,2016-01-12 23:54:00,28.9,Snow,-,76,0.00,29.64,36.0,,6:54 PM,10.0,SSE,15.0,150,Boston,Massachusetts,2101
19,Light Snow,2016-01-13 00:20:00,30.2,Rain-Snow,-,81,0.00,29.62,35.6,,7:20 PM,9.0,SSE,17.3,150,Boston,Massachusetts,2101
20,Light Rain,2016-01-13 00:37:00,32.0,Rain,-,87,0.01,29.63,35.6,,7:37 PM,3.0,South,13.8,170,Boston,Massachusetts,2101
21,Light Snow,2016-01-13 00:54:00,30.9,Snow,-,92,0.04,29.62,33.1,,7:54 PM,1.0,SSW,9.2,200,Boston,Massachusetts,2101
22,Light Snow,2016-01-13 01:29:00,30.2,Snow,-,87,0.04,29.60,33.8,,8:29 PM,1.0,South,9.2,190,Boston,Massachusetts,2101
23,Light Snow,2016-01-13 01:37:00,32.0,Snow,-,93,0.04,29.59,33.8,,8:37 PM,6.0,South,8.1,180,Boston,Massachusetts,2101
24,Light Snow,2016-01-13 01:54:00,32.0,Snow,-,96,0.04,29.58,33.1,,8:54 PM,6.0,South,6.9,190,Boston,Massachusetts,2101
25,Overcast,2016-01-13 02:25:00,32.0,,-,93,0.00,29.58,33.8,,9:25 PM,10.0,SW,8.1,220,Boston,Massachusetts,2101
26,Overcast,2016-01-13 02:54:00,32.0,,-,92,0.00,29.57,34.0,,9:54 PM,10.0,SW,11.5,220,Boston,Massachusetts,2101
27,Mostly Cloudy,2016-01-13 03:47:00,32.0,,17.3,93,N/A,29.56,33.8,,10:47 PM,10.0,SW,10.4,230,Boston,Massachusetts,2101
28,Mostly Cloudy,2016-01-13 03:54:00,32.0,,17.3,92,N/A,29.55,34.0,,10:54 PM,10.0,WSW,6.9,240,Boston,Massachusetts,2101
29,Scattered Clouds,2016-01-13 04:10:00,30.2,,-,87,N/A,29.54,33.8,,11:10 PM,10.0,West,11.5,260,Boston,Massachusetts,2101
30,Partly Cloudy,2016-01-13 04:54:00,28.9,,-,85,N/A,29.52,33.1,,11:54 PM,10.0,SW,10.4,230,Boston,Massachusetts,2101
0,Clear,2016-01-13 05:54:00,26.1,,-,75,N/A,29.50,33.1,,12:54 AM,10.0,West,12.7,270,Boston,Massachusetts,2101
1,Overcast,2016-01-13 06:54:00,26.1,,25.3,79,N/A,29.52,32.0,,1:54 AM,10.0,West,18.4,270,Boston,Massachusetts,2101
2,Overcast,2016-01-13 07:54:00,14.0,,33.4,58,0.00,29.57,27.0,,2:54 AM,10.0,WNW,24.2,290,Boston,Massachusetts,2101
3,Overcast,2016-01-13 08:54:00,14.0,,32.2,60,N/A,29.58,26.1,,3:54 AM,10.0,West,21.9,270,Boston,Massachusetts,2101
4,Clear,2016-01-13 09:54:00,12.9,,31.1,58,N/A,29.60,26.1,,4:54 AM,10.0,West,16.1,270,Boston,Massachusetts,2101
5,Clear,2016-01-13 10:54:00,12.9,,32.2,60,N/A,29.60,25.0,,5:54 AM,10.0,WSW,19.6,250,Boston,Massachusetts,2101
6,Partly Cloudy,2016-01-13 11:54:00,12.9,,29.9,60,N/A,29.63,25.0,,6:54 AM,10.0,West,21.9,270,Boston,Massachusetts,2101
7,Partly Cloudy,2016-01-13 12:54:00,10.9,,35.7,53,N/A,29.66,26.1,,7:54 AM,10.0,West,18.4,270,Boston,Massachusetts,2101
8,Partly Cloudy,2016-01-13 13:54:00,8.1,,38.0,47,N/A,29.69,26.1,,8:54 AM,10.0,West,27.6,280,Boston,Massachusetts,2101
9,Partly Cloudy,2016-01-13 14:54:00,6.1,,39.1,41,N/A,29.72,27.0,,9:54 AM,10.0,West,20.7,270,Boston,Massachusetts,2101
10,Partly Cloudy,2016-01-13 15:54:00,6.1,,42.6,38,N/A,29.73,28.9,,10:54 AM,10.0,West,20.7,280,Boston,Massachusetts,2101
11,Partly Cloudy,2016-01-13 16:54:00,5.0,,47.2,36,N/A,29.73,28.9,,11:54 AM,10.0,WNW,28.8,290,Boston,Massachusetts,2101
12,Partly Cloudy,2016-01-13 17:54:00,3.0,,39.1,33,N/A,29.74,28.9,,12:54 PM,10.0,WNW,27.6,290,Boston,Massachusetts,2101
13,Partly Cloudy,2016-01-13 18:54:00,3.9,,34.5,35,N/A,29.76,28.9,,1:54 PM,10.0,WNW,25.3,290,Boston,Massachusetts,2101
14,Partly Cloudy,2016-01-13 19:54:00,-0.0,,35.7,30,N/A,29.79,28.0,,2:54 PM,10.0,West,26.5,270,Boston,Massachusetts,2101
15,Partly Cloudy,2016-01-13 20:54:00,-0.0,,29.9,30,N/A,29.80,28.0,,3:54 PM,10.0,WNW,21.9,290,Boston,Massachusetts,2101
