,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimePDT,TimePST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
22,Partly Cloudy,2016-05-02 05:56:00,55.0,,-,93,N/A,29.96,57.0,10:56 PM,,10.0,North,8.1,10,San Francisco,California,94101
23,Partly Cloudy,2016-05-02 06:56:00,53.1,,-,87,N/A,29.96,57.0,11:56 PM,,10.0,WNW,5.8,290,San Francisco,California,94101
0,Partly Cloudy,2016-05-02 07:56:00,52.0,,-,89,N/A,29.97,55.0,12:56 AM,,10.0,WNW,5.8,290,San Francisco,California,94101
1,Clear,2016-05-02 08:56:00,53.1,,-,90,N/A,29.98,55.9,1:56 AM,,10.0,North,3.5,350,San Francisco,California,94101
2,Clear,2016-05-02 09:56:00,52.0,,-,89,N/A,29.98,55.0,2:56 AM,,10.0,SSW,4.6,200,San Francisco,California,94101
3,Clear,2016-05-02 10:56:00,51.1,,-,97,N/A,29.99,52.0,3:56 AM,,10.0,West,8.1,280,San Francisco,California,94101
4,Partly Cloudy,2016-05-02 11:56:00,50.0,,-,93,N/A,29.99,52.0,4:56 AM,,10.0,West,3.5,280,San Francisco,California,94101
5,Partly Cloudy,2016-05-02 12:56:00,48.9,,-,92,N/A,30.01,51.1,5:56 AM,,10.0,West,3.5,270,San Francisco,California,94101
6,Mostly Cloudy,2016-05-02 13:56:00,50.0,,-,89,N/A,30.03,53.1,6:56 AM,,10.0,South,5.8,180,San Francisco,California,94101
7,Mostly Cloudy,2016-05-02 14:13:00,48.9,,-,86,N/A,30.03,53.1,7:13 AM,,10.0,SSW,4.6,210,San Francisco,California,94101
8,Mostly Cloudy,2016-05-02 14:56:00,51.1,,-,86,N/A,30.05,55.0,7:56 AM,,10.0,South,6.9,180,San Francisco,California,94101
9,Mostly Cloudy,2016-05-02 15:14:00,51.1,,-,86,N/A,30.05,55.0,8:14 AM,,10.0,SSW,8.1,200,San Francisco,California,94101
10,Mostly Cloudy,2016-05-02 15:56:00,52.0,,-,87,N/A,30.06,55.9,8:56 AM,,10.0,SSE,5.8,160,San Francisco,California,94101
11,Mostly Cloudy,2016-05-02 16:25:00,52.0,,-,83,N/A,30.06,57.0,9:25 AM,,10.0,Variable,3.5,0,San Francisco,California,94101
12,Mostly Cloudy,2016-05-02 16:56:00,52.0,,-,81,N/A,30.06,57.9,9:56 AM,,10.0,ESE,5.8,110,San Francisco,California,94101
13,Mostly Cloudy,2016-05-02 17:56:00,53.1,,-,78,N/A,30.06,60.1,10:56 AM,,10.0,NE,6.9,40,San Francisco,California,94101
14,Scattered Clouds,2016-05-02 18:56:00,54.0,,-,78,N/A,30.06,61.0,11:56 AM,,10.0,NNE,8.1,30,San Francisco,California,94101
15,Scattered Clouds,2016-05-02 19:56:00,55.9,,-,78,N/A,30.05,63.0,12:56 PM,,10.0,North,9.2,10,San Francisco,California,94101
16,Scattered Clouds,2016-05-02 20:56:00,54.0,,-,72,N/A,30.04,63.0,1:56 PM,,10.0,WNW,17.3,300,San Francisco,California,94101
17,Mostly Cloudy,2016-05-02 21:56:00,54.0,,-,75,N/A,30.04,62.1,2:56 PM,,10.0,WNW,21.9,300,San Francisco,California,94101
18,Mostly Cloudy,2016-05-02 22:56:00,53.1,,-,75,N/A,30.02,61.0,3:56 PM,,10.0,WNW,21.9,290,San Francisco,California,94101
19,Mostly Cloudy,2016-05-02 23:56:00,52.0,,-,75,N/A,30.02,60.1,4:56 PM,,10.0,West,19.6,280,San Francisco,California,94101
20,Mostly Cloudy,2016-05-03 00:56:00,52.0,,-,81,N/A,30.02,57.9,5:56 PM,,10.0,WNW,20.7,290,San Francisco,California,94101
21,Mostly Cloudy,2016-05-03 01:56:00,51.1,,-,81,N/A,30.01,57.0,6:56 PM,,10.0,WNW,16.1,290,San Francisco,California,94101
22,Mostly Cloudy,2016-05-03 02:56:00,51.1,,-,90,N/A,30.01,54.0,7:56 PM,,10.0,WNW,16.1,290,San Francisco,California,94101
23,Scattered Clouds,2016-05-03 03:56:00,51.1,,-,93,N/A,30.03,53.1,8:56 PM,,10.0,WNW,16.1,290,San Francisco,California,94101
24,Scattered Clouds,2016-05-03 04:56:00,51.1,,-,97,N/A,30.05,52.0,9:56 PM,,10.0,WNW,12.7,290,San Francisco,California,94101
25,Scattered Clouds,2016-05-03 05:56:00,50.0,,-,93,N/A,30.05,52.0,10:56 PM,,10.0,West,12.7,280,San Francisco,California,94101
26,Mostly Cloudy,2016-05-03 06:56:00,50.0,,-,93,N/A,30.06,52.0,11:56 PM,,10.0,WNW,11.5,290,San Francisco,California,94101
0,Scattered Clouds,2016-05-03 07:56:00,50.0,,-,93,N/A,30.04,52.0,12:56 AM,,10.0,WNW,11.5,290,San Francisco,California,94101
1,Mostly Cloudy,2016-05-03 08:56:00,51.1,,-,100,N/A,30.03,51.1,1:56 AM,,10.0,WNW,10.4,290,San Francisco,California,94101
2,Overcast,2016-05-03 09:56:00,51.1,,-,100,N/A,30.01,51.1,2:56 AM,,10.0,West,10.4,280,San Francisco,California,94101
3,Overcast,2016-05-03 10:32:00,51.1,,-,100,N/A,30.01,51.1,3:32 AM,,10.0,West,8.1,280,San Francisco,California,94101
4,Overcast,2016-05-03 10:56:00,51.1,,-,97,N/A,30.01,52.0,3:56 AM,,10.0,WNW,6.9,290,San Francisco,California,94101
5,Overcast,2016-05-03 11:56:00,51.1,,-,97,N/A,29.99,52.0,4:56 AM,,10.0,WNW,4.6,300,San Francisco,California,94101
6,Overcast,2016-05-03 12:56:00,52.0,,-,96,N/A,29.99,53.1,5:56 AM,,10.0,Calm,Calm,0,San Francisco,California,94101
7,Overcast,2016-05-03 13:56:00,52.0,,-,93,N/A,30.00,54.0,6:56 AM,,9.0,Calm,Calm,0,San Francisco,California,94101
8,Overcast,2016-05-03 14:56:00,51.1,,-,90,N/A,30.01,54.0,7:56 AM,,8.0,WNW,12.7,290,San Francisco,California,94101
9,Mostly Cloudy,2016-05-03 15:56:00,51.1,,-,86,N/A,30.01,55.0,8:56 AM,,9.0,NW,11.5,310,San Francisco,California,94101
10,Mostly Cloudy,2016-05-03 16:56:00,51.1,,-,84,N/A,30.01,55.9,9:56 AM,,9.0,NW,10.4,320,San Francisco,California,94101
11,Mostly Cloudy,2016-05-03 17:56:00,52.0,,-,78,N/A,30.01,59.0,10:56 AM,,9.0,NNW,8.1,330,San Francisco,California,94101
12,Overcast,2016-05-03 18:56:00,51.1,,-,75,N/A,30.01,59.0,11:56 AM,,10.0,WNW,15.0,290,San Francisco,California,94101
13,Overcast,2016-05-03 19:56:00,51.1,,-,81,N/A,30.00,57.0,12:56 PM,,10.0,WNW,23.0,290,San Francisco,California,94101
14,Mostly Cloudy,2016-05-03 20:56:00,51.1,,-,70,N/A,29.98,61.0,1:56 PM,,10.0,WNW,17.3,300,San Francisco,California,94101
15,Mostly Cloudy,2016-05-03 21:56:00,52.0,,-,65,N/A,29.97,64.0,2:56 PM,,10.0,WNW,20.7,300,San Francisco,California,94101
16,Mostly Cloudy,2016-05-03 22:56:00,50.0,,-,65,N/A,29.95,62.1,3:56 PM,,10.0,WNW,19.6,290,San Francisco,California,94101
17,Mostly Cloudy,2016-05-03 23:56:00,51.1,,-,75,N/A,29.93,59.0,4:56 PM,,10.0,West,21.9,280,San Francisco,California,94101
18,Mostly Cloudy,2016-05-04 00:56:00,51.1,,-,81,N/A,29.92,57.0,5:56 PM,,10.0,WNW,18.4,290,San Francisco,California,94101
19,Mostly Cloudy,2016-05-04 01:56:00,51.1,,-,86,N/A,29.92,55.0,6:56 PM,,10.0,WNW,18.4,300,San Francisco,California,94101
20,Mostly Cloudy,2016-05-04 02:56:00,51.1,,-,93,N/A,29.92,53.1,7:56 PM,,10.0,West,21.9,280,San Francisco,California,94101
21,Mostly Cloudy,2016-05-04 03:56:00,51.1,,-,93,N/A,29.93,53.1,8:56 PM,,10.0,WNW,18.4,290,San Francisco,California,94101
22,Mostly Cloudy,2016-05-04 04:56:00,52.0,,-,96,N/A,29.94,53.1,9:56 PM,,10.0,West,17.3,280,San Francisco,California,94101
23,Mostly Cloudy,2016-05-04 05:56:00,52.0,,-,96,N/A,29.94,53.1,10:56 PM,,10.0,WNW,16.1,290,San Francisco,California,94101
24,Mostly Cloudy,2016-05-04 06:56:00,52.0,,-,96,N/A,29.94,53.1,11:56 PM,,10.0,West,18.4,280,San Francisco,California,94101
0,Mostly Cloudy,2016-05-04 07:56:00,52.0,,-,100,N/A,29.94,52.0,12:56 AM,,10.0,West,16.1,280,San Francisco,California,94101
1,Mostly Cloudy,2016-05-04 08:12:00,52.0,,-,100,N/A,29.93,52.0,1:12 AM,,10.0,WNW,15.0,290,San Francisco,California,94101
2,Overcast,2016-05-04 08:56:00,52.0,,-,100,N/A,29.92,52.0,1:56 AM,,10.0,West,16.1,280,San Francisco,California,94101
3,Overcast,2016-05-04 09:56:00,52.0,,-,100,N/A,29.91,52.0,2:56 AM,,10.0,West,11.5,270,San Francisco,California,94101
4,Overcast,2016-05-04 10:10:00,52.0,,-,96,N/A,29.90,53.1,3:10 AM,,10.0,West,9.2,280,San Francisco,California,94101
5,Overcast,2016-05-04 10:39:00,53.1,,-,100,N/A,29.90,53.1,3:39 AM,,10.0,West,10.4,270,San Francisco,California,94101
6,Overcast,2016-05-04 10:56:00,52.0,,-,96,N/A,29.90,53.1,3:56 AM,,10.0,West,9.2,270,San Francisco,California,94101
7,Overcast,2016-05-04 11:56:00,53.1,,-,100,N/A,29.88,53.1,4:56 AM,,10.0,WNW,9.2,300,San Francisco,California,94101
8,Overcast,2016-05-04 12:56:00,53.1,,-,100,N/A,29.88,53.1,5:56 AM,,10.0,SSW,3.5,210,San Francisco,California,94101
9,Overcast,2016-05-04 13:56:00,53.1,,-,97,N/A,29.89,54.0,6:56 AM,,10.0,West,4.6,280,San Francisco,California,94101
10,Overcast,2016-05-04 14:56:00,53.1,,-,93,N/A,29.89,55.0,7:56 AM,,10.0,West,5.8,260,San Francisco,California,94101
11,Overcast,2016-05-04 15:56:00,54.0,,-,93,N/A,29.89,55.9,8:56 AM,,10.0,SSE,4.6,160,San Francisco,California,94101
12,Overcast,2016-05-04 16:56:00,54.0,,-,83,N/A,29.89,59.0,9:56 AM,,10.0,NE,4.6,50,San Francisco,California,94101
13,Overcast,2016-05-04 17:56:00,55.0,,-,83,N/A,29.89,60.1,10:56 AM,,10.0,North,10.4,350,San Francisco,California,94101
14,Overcast,2016-05-04 18:56:00,53.1,,-,72,N/A,29.91,62.1,11:56 AM,,10.0,South,11.5,190,San Francisco,California,94101
15,Overcast,2016-05-04 19:56:00,53.1,,-,70,N/A,29.91,63.0,12:56 PM,,10.0,SSW,8.1,210,San Francisco,California,94101
16,Mostly Cloudy,2016-05-04 20:56:00,53.1,,-,65,N/A,29.89,64.9,1:56 PM,,10.0,South,3.5,180,San Francisco,California,94101
17,Mostly Cloudy,2016-05-04 20:58:00,52.0,,-,63,N/A,29.89,64.9,1:58 PM,,10.0,WSW,8.1,240,San Francisco,California,94101
18,Mostly Cloudy,2016-05-04 21:56:00,52.0,,-,60,N/A,29.88,66.0,2:56 PM,,10.0,West,10.4,260,San Francisco,California,94101
19,Mostly Cloudy,2016-05-04 22:56:00,51.1,,-,61,N/A,29.86,64.9,3:56 PM,,10.0,SW,9.2,230,San Francisco,California,94101
20,Mostly Cloudy,2016-05-04 23:56:00,54.0,,-,65,N/A,29.86,66.0,4:56 PM,,10.0,SW,16.1,230,San Francisco,California,94101
21,Mostly Cloudy,2016-05-05 00:56:00,53.1,,-,75,N/A,29.86,61.0,5:56 PM,,10.0,SW,13.8,220,San Francisco,California,94101
22,Mostly Cloudy,2016-05-05 01:56:00,54.0,,-,80,N/A,29.86,60.1,6:56 PM,,10.0,SSW,15.0,210,San Francisco,California,94101
23,Mostly Cloudy,2016-05-05 02:56:00,53.1,,-,81,N/A,29.86,59.0,7:56 PM,,10.0,WSW,10.4,240,San Francisco,California,94101
24,Scattered Clouds,2016-05-05 03:56:00,53.1,,-,84,N/A,29.87,57.9,8:56 PM,,10.0,SW,8.1,230,San Francisco,California,94101
25,Mostly Cloudy,2016-05-05 04:56:00,53.1,,-,84,N/A,29.89,57.9,9:56 PM,,10.0,SSW,13.8,210,San Francisco,California,94101
26,Overcast,2016-05-05 05:56:00,53.1,,-,84,N/A,29.91,57.9,10:56 PM,,10.0,SW,11.5,230,San Francisco,California,94101
27,Overcast,2016-05-05 06:56:00,53.1,,-,81,N/A,29.90,59.0,11:56 PM,,10.0,SW,6.9,230,San Francisco,California,94101
0,Overcast,2016-05-05 07:56:00,53.1,,-,84,N/A,29.89,57.9,12:56 AM,,10.0,SSW,6.9,200,San Francisco,California,94101
1,Mostly Cloudy,2016-05-05 08:56:00,54.0,,-,89,N/A,29.88,57.0,1:56 AM,,10.0,South,6.9,190,San Francisco,California,94101
2,Mostly Cloudy,2016-05-05 09:56:00,54.0,,-,89,N/A,29.86,57.0,2:56 AM,,10.0,South,4.6,190,San Francisco,California,94101
3,Mostly Cloudy,2016-05-05 10:56:00,55.0,,-,93,N/A,29.86,57.0,3:56 AM,,10.0,SSW,5.8,210,San Francisco,California,94101
4,Mostly Cloudy,2016-05-05 11:56:00,54.0,,-,93,N/A,29.86,55.9,4:56 AM,,10.0,South,6.9,170,San Francisco,California,94101
5,Mostly Cloudy,2016-05-05 12:56:00,54.0,,-,93,N/A,29.86,55.9,5:56 AM,,10.0,SSE,3.5,160,San Francisco,California,94101
6,Overcast,2016-05-05 13:56:00,54.0,,-,93,N/A,29.86,55.9,6:56 AM,,10.0,South,4.6,180,San Francisco,California,94101
7,Overcast,2016-05-05 14:56:00,55.0,,-,90,N/A,29.86,57.9,7:56 AM,,10.0,SSW,3.5,210,San Francisco,California,94101
8,Overcast,2016-05-05 15:24:00,55.0,,-,90,N/A,29.86,57.9,8:24 AM,,10.0,SSE,4.6,150,San Francisco,California,94101
9,Overcast,2016-05-05 15:56:00,55.0,,-,83,N/A,29.86,60.1,8:56 AM,,10.0,SSE,3.5,160,San Francisco,California,94101
10,Overcast,2016-05-05 16:56:00,54.0,,-,78,N/A,29.86,61.0,9:56 AM,,10.0,South,8.1,180,San Francisco,California,94101
11,Overcast,2016-05-05 17:08:00,54.0,,-,78,N/A,29.86,61.0,10:08 AM,,10.0,South,10.4,180,San Francisco,California,94101
12,Mostly Cloudy,2016-05-05 17:56:00,54.0,,-,75,N/A,29.87,62.1,10:56 AM,,10.0,SSW,9.2,200,San Francisco,California,94101
13,Mostly Cloudy,2016-05-05 18:56:00,54.0,,-,72,N/A,29.86,63.0,11:56 AM,,10.0,South,10.4,170,San Francisco,California,94101
14,Mostly Cloudy,2016-05-05 19:56:00,54.0,,-,72,N/A,29.87,63.0,12:56 PM,,10.0,SSW,13.8,210,San Francisco,California,94101
15,Mostly Cloudy,2016-05-05 20:56:00,54.0,,-,68,N/A,29.87,64.9,1:56 PM,,10.0,SW,12.7,220,San Francisco,California,94101
16,Mostly Cloudy,2016-05-05 21:56:00,54.0,,21.9,70,N/A,29.87,64.0,2:56 PM,,10.0,SSW,15.0,210,San Francisco,California,94101
17,Mostly Cloudy,2016-05-05 22:16:00,54.0,,-,72,N/A,29.87,63.0,3:16 PM,,10.0,SW,15.0,230,San Francisco,California,94101
18,Mostly Cloudy,2016-05-05 22:56:00,54.0,,-,72,N/A,29.87,63.0,3:56 PM,,10.0,WSW,12.7,250,San Francisco,California,94101
19,Mostly Cloudy,2016-05-05 23:56:00,54.0,,-,70,N/A,29.87,64.0,4:56 PM,,10.0,SW,10.4,230,San Francisco,California,94101
20,Mostly Cloudy,2016-05-06 00:23:00,53.1,,-,67,N/A,29.86,64.0,5:23 PM,,10.0,SW,6.9,230,San Francisco,California,94101
21,Mostly Cloudy,2016-05-06 00:56:00,53.1,,-,65,N/A,29.86,64.9,5:56 PM,,10.0,SW,10.4,220,San Francisco,California,94101
22,Mostly Cloudy,2016-05-06 01:56:00,55.9,,-,78,N/A,29.86,63.0,6:56 PM,,10.0,NW,12.7,320,San Francisco,California,94101
23,Mostly Cloudy,2016-05-06 02:56:00,55.9,,-,86,N/A,29.86,60.1,7:56 PM,,10.0,West,12.7,280,San Francisco,California,94101
24,Mostly Cloudy,2016-05-06 03:56:00,55.0,,-,90,N/A,29.88,57.9,8:56 PM,,10.0,WNW,10.4,300,San Francisco,California,94101
25,Scattered Clouds,2016-05-06 04:56:00,55.0,,-,93,N/A,29.88,57.0,9:56 PM,,10.0,West,10.4,270,San Francisco,California,94101
26,Partly Cloudy,2016-05-06 05:56:00,55.0,,-,93,N/A,29.88,57.0,10:56 PM,,10.0,WNW,10.4,290,San Francisco,California,94101
27,Mostly Cloudy,2016-05-06 06:56:00,55.9,,-,100,N/A,29.87,55.9,11:56 PM,,10.0,West,16.1,270,San Francisco,California,94101
0,Scattered Clouds,2016-05-06 07:36:00,54.0,,-,96,N/A,29.88,55.0,12:36 AM,,10.0,West,18.4,270,San Francisco,California,94101
1,Mostly Cloudy,2016-05-06 07:48:00,54.0,,-,96,N/A,29.88,55.0,12:48 AM,,10.0,West,15.0,280,San Francisco,California,94101
2,Scattered Clouds,2016-05-06 07:56:00,54.0,,-,100,N/A,29.89,54.0,12:56 AM,,10.0,West,18.4,260,San Francisco,California,94101
3,Mostly Cloudy,2016-05-06 08:56:00,53.1,,-,97,N/A,29.88,54.0,1:56 AM,,10.0,West,11.5,260,San Francisco,California,94101
4,Overcast,2016-05-06 09:56:00,52.0,,-,89,N/A,29.86,55.0,2:56 AM,,10.0,WNW,5.8,290,San Francisco,California,94101
5,Overcast,2016-05-06 10:56:00,54.0,,-,100,N/A,29.86,54.0,3:56 AM,,10.0,West,11.5,270,San Francisco,California,94101
6,Overcast,2016-05-06 11:56:00,54.0,,-,100,N/A,29.84,54.0,4:56 AM,,10.0,West,12.7,270,San Francisco,California,94101
7,Overcast,2016-05-06 12:37:00,54.0,,-,100,N/A,29.85,54.0,5:37 AM,,10.0,WSW,13.8,250,San Francisco,California,94101
8,Overcast,2016-05-06 12:56:00,48.9,,-,83,N/A,29.85,54.0,5:56 AM,,10.0,West,12.7,260,San Francisco,California,94101
9,Overcast,2016-05-06 13:56:00,54.0,,-,100,N/A,29.86,54.0,6:56 AM,,8.0,Variable,5.8,0,San Francisco,California,94101
10,Overcast,2016-05-06 14:56:00,54.0,,-,96,N/A,29.85,55.0,7:56 AM,,10.0,WSW,5.8,250,San Francisco,California,94101
11,Overcast,2016-05-06 15:56:00,53.1,,-,87,N/A,29.86,57.0,8:56 AM,,10.0,West,12.7,270,San Francisco,California,94101
12,Overcast,2016-05-06 16:46:00,54.0,,-,100,N/A,29.88,54.0,9:46 AM,,10.0,West,11.5,280,San Francisco,California,94101
13,Overcast,2016-05-06 16:56:00,54.0,,-,100,N/A,29.88,54.0,9:56 AM,,10.0,West,11.5,280,San Francisco,California,94101
14,Overcast,2016-05-06 17:38:00,54.0,,-,96,N/A,29.87,55.0,10:38 AM,,10.0,SW,8.1,220,San Francisco,California,94101
15,Overcast,2016-05-06 17:56:00,54.0,,-,93,N/A,29.87,55.9,10:56 AM,,10.0,SSW,6.9,210,San Francisco,California,94101
16,Light Rain,2016-05-06 18:56:00,55.0,Rain,-,100,0.00,29.88,55.0,11:56 AM,,9.0,SW,10.4,220,San Francisco,California,94101
17,Light Rain,2016-05-06 19:16:00,55.0,Rain,-,100,0.02,29.87,55.0,12:16 PM,,6.0,South,11.5,190,San Francisco,California,94101
18,Overcast,2016-05-06 19:56:00,55.0,,-,97,0.03,29.86,55.9,12:56 PM,,10.0,SSE,6.9,160,San Francisco,California,94101
19,Light Rain,2016-05-06 20:56:00,55.0,Rain,-,97,0.00,29.87,55.9,1:56 PM,,10.0,South,9.2,190,San Francisco,California,94101
20,Overcast,2016-05-06 21:56:00,55.9,,-,96,0.00,29.87,57.0,2:56 PM,,10.0,South,11.5,180,San Francisco,California,94101
21,Overcast,2016-05-06 22:56:00,54.0,,-,87,N/A,29.86,57.9,3:56 PM,,10.0,SSW,10.4,210,San Francisco,California,94101
22,Overcast,2016-05-06 23:56:00,54.0,,-,87,N/A,29.86,57.9,4:56 PM,,10.0,SSW,9.2,200,San Francisco,California,94101
23,Overcast,2016-05-07 00:56:00,54.0,,-,89,N/A,29.88,57.0,5:56 PM,,10.0,South,6.9,170,San Francisco,California,94101
24,Mostly Cloudy,2016-05-07 01:56:00,54.0,,-,89,N/A,29.86,57.0,6:56 PM,,10.0,SSE,8.1,150,San Francisco,California,94101
25,Overcast,2016-05-07 02:56:00,55.0,,-,93,N/A,29.87,57.0,7:56 PM,,10.0,East,3.5,90,San Francisco,California,94101
26,Overcast,2016-05-07 03:56:00,55.0,,-,93,N/A,29.88,57.0,8:56 PM,,10.0,NE,4.6,50,San Francisco,California,94101
27,Overcast,2016-05-07 04:56:00,55.0,,-,93,N/A,29.88,57.0,9:56 PM,,10.0,Calm,Calm,0,San Francisco,California,94101
28,Overcast,2016-05-07 05:56:00,55.0,,-,97,N/A,29.90,55.9,10:56 PM,,10.0,WNW,9.2,290,San Francisco,California,94101
29,Overcast,2016-05-07 06:56:00,55.0,,-,100,N/A,29.90,55.0,11:56 PM,,10.0,WNW,8.1,300,San Francisco,California,94101
0,Overcast,2016-05-07 07:56:00,54.0,,-,100,N/A,29.90,54.0,12:56 AM,,10.0,WNW,8.1,300,San Francisco,California,94101
1,Overcast,2016-05-07 08:56:00,55.0,,-,100,N/A,29.90,55.0,1:56 AM,,10.0,WNW,8.1,290,San Francisco,California,94101
2,Overcast,2016-05-07 09:56:00,54.0,,-,96,N/A,29.90,55.0,2:56 AM,,10.0,WNW,8.1,290,San Francisco,California,94101
3,Overcast,2016-05-07 10:56:00,54.0,,-,96,N/A,29.90,55.0,3:56 AM,,10.0,WSW,3.5,250,San Francisco,California,94101
4,Mostly Cloudy,2016-05-07 11:56:00,53.1,,-,90,N/A,29.91,55.9,4:56 AM,,10.0,SW,8.1,230,San Francisco,California,94101
5,Overcast,2016-05-07 12:56:00,54.0,,-,93,N/A,29.91,55.9,5:56 AM,,10.0,SSW,11.5,210,San Francisco,California,94101
6,Overcast,2016-05-07 13:56:00,54.0,,-,89,N/A,29.93,57.0,6:56 AM,,10.0,SSW,4.6,210,San Francisco,California,94101
7,Overcast,2016-05-07 14:04:00,54.0,,-,89,N/A,29.93,57.0,7:04 AM,,10.0,SW,3.5,220,San Francisco,California,94101
8,Overcast,2016-05-07 14:56:00,54.0,,-,89,N/A,29.94,57.0,7:56 AM,,10.0,SSE,8.1,150,San Francisco,California,94101
9,Overcast,2016-05-07 15:21:00,54.0,,-,87,N/A,29.93,57.9,8:21 AM,,10.0,SE,6.9,130,San Francisco,California,94101
10,Overcast,2016-05-07 15:56:00,54.0,,-,87,N/A,29.93,57.9,8:56 AM,,10.0,SE,6.9,140,San Francisco,California,94101
11,Overcast,2016-05-07 16:40:00,54.0,,-,80,N/A,29.93,60.1,9:40 AM,,10.0,SSE,9.2,160,San Francisco,California,94101
12,Overcast,2016-05-07 16:56:00,54.0,,-,78,N/A,29.94,61.0,9:56 AM,,10.0,South,8.1,180,San Francisco,California,94101
13,Overcast,2016-05-07 17:56:00,55.0,,-,81,N/A,29.95,61.0,10:56 AM,,10.0,South,9.2,180,San Francisco,California,94101
14,Overcast,2016-05-07 18:56:00,55.9,,-,86,N/A,29.96,60.1,11:56 AM,,10.0,SSW,6.9,200,San Francisco,California,94101
15,Light Rain,2016-05-07 19:56:00,57.0,Rain,-,93,0.00,29.96,59.0,12:56 PM,,10.0,SSW,12.7,200,San Francisco,California,94101
16,Light Rain,2016-05-07 20:56:00,55.9,Rain,-,90,0.00,29.96,59.0,1:56 PM,,10.0,South,11.5,170,San Francisco,California,94101
17,Overcast,2016-05-07 21:56:00,55.9,,-,86,0.01,29.97,60.1,2:56 PM,,10.0,SSW,11.5,200,San Francisco,California,94101
18,Overcast,2016-05-07 22:56:00,55.0,,-,75,N/A,29.96,63.0,3:56 PM,,10.0,South,12.7,180,San Francisco,California,94101
19,Overcast,2016-05-07 23:56:00,55.0,,-,75,N/A,29.95,63.0,4:56 PM,,10.0,SSW,10.4,210,San Francisco,California,94101
20,Mostly Cloudy,2016-05-08 00:56:00,55.0,,-,81,N/A,29.95,61.0,5:56 PM,,10.0,SW,11.5,220,San Francisco,California,94101
21,Overcast,2016-05-08 01:56:00,55.0,,-,81,N/A,29.96,61.0,6:56 PM,,10.0,SW,10.4,230,San Francisco,California,94101
22,Mostly Cloudy,2016-05-08 02:56:00,55.0,,-,83,N/A,29.96,60.1,7:56 PM,,10.0,South,8.1,190,San Francisco,California,94101
23,Mostly Cloudy,2016-05-08 03:56:00,55.0,,-,87,N/A,29.98,59.0,8:56 PM,,10.0,SSW,5.8,200,San Francisco,California,94101
24,Mostly Cloudy,2016-05-08 04:56:00,55.0,,-,90,N/A,29.99,57.9,9:56 PM,,10.0,NW,6.9,310,San Francisco,California,94101
25,Mostly Cloudy,2016-05-08 05:56:00,55.0,,-,90,N/A,29.98,57.9,10:56 PM,,10.0,WNW,3.5,300,San Francisco,California,94101
26,Mostly Cloudy,2016-05-08 06:56:00,55.9,,-,93,N/A,29.98,57.9,11:56 PM,,10.0,NW,4.6,310,San Francisco,California,94101
0,Light Rain,2016-05-08 07:56:00,55.9,Rain,-,93,0.00,29.98,57.9,12:56 AM,,10.0,WNW,3.5,290,San Francisco,California,94101
1,Mostly Cloudy,2016-05-08 08:56:00,57.0,,-,100,0.01,29.99,57.0,1:56 AM,,10.0,West,5.8,280,San Francisco,California,94101
2,Overcast,2016-05-08 09:56:00,55.9,,-,100,N/A,29.98,55.9,2:56 AM,,10.0,West,6.9,280,San Francisco,California,94101
3,Overcast,2016-05-08 10:56:00,55.9,,-,100,N/A,29.96,55.9,3:56 AM,,10.0,WNW,3.5,290,San Francisco,California,94101
4,Mostly Cloudy,2016-05-08 11:56:00,55.9,,-,100,N/A,29.95,55.9,4:56 AM,,10.0,West,8.1,270,San Francisco,California,94101
5,Overcast,2016-05-08 12:41:00,55.9,,-,100,N/A,29.96,55.9,5:41 AM,,10.0,West,8.1,270,San Francisco,California,94101
6,Overcast,2016-05-08 12:56:00,55.9,,-,100,N/A,29.97,55.9,5:56 AM,,10.0,West,6.9,280,San Francisco,California,94101
7,Overcast,2016-05-08 13:56:00,57.0,,-,100,N/A,29.96,57.0,6:56 AM,,10.0,WNW,5.8,290,San Francisco,California,94101
8,Overcast,2016-05-08 14:56:00,55.9,,-,93,N/A,29.96,57.9,7:56 AM,,10.0,SW,3.5,220,San Francisco,California,94101
9,Overcast,2016-05-08 15:56:00,55.9,,-,90,N/A,29.96,59.0,8:56 AM,,10.0,SW,4.6,220,San Francisco,California,94101
10,Overcast,2016-05-08 16:56:00,57.0,,-,90,N/A,29.96,60.1,9:56 AM,,10.0,WNW,13.8,290,San Francisco,California,94101
11,Overcast,2016-05-08 17:56:00,55.9,,-,83,N/A,29.97,61.0,10:56 AM,,10.0,WNW,13.8,290,San Francisco,California,94101
12,Overcast,2016-05-08 18:56:00,55.9,,-,80,N/A,29.98,62.1,11:56 AM,,10.0,WNW,10.4,290,San Francisco,California,94101
13,Overcast,2016-05-08 19:20:00,55.9,,-,78,N/A,29.97,63.0,12:20 PM,,10.0,WNW,10.4,300,San Francisco,California,94101
14,Mostly Cloudy,2016-05-08 19:56:00,55.9,,-,73,N/A,29.96,64.9,12:56 PM,,10.0,WNW,10.4,290,San Francisco,California,94101
15,Mostly Cloudy,2016-05-08 20:56:00,55.9,,-,70,N/A,29.96,66.0,1:56 PM,,10.0,WNW,11.5,300,San Francisco,California,94101
