,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimeMDT,TimeMST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
15,Clear,2016-09-11 21:53:00,34.0,,-,18,N/A,29.83,82.0,3:53 PM,,10.0,North,13.8,350,Boise,Idaho,83701
16,Clear,2016-09-11 22:53:00,32.0,,26.5,16,N/A,29.81,82.9,4:53 PM,,10.0,North,19.6,350,Boise,Idaho,83701
17,Clear,2016-09-11 23:53:00,30.9,,23.0,16,N/A,29.77,81.0,5:53 PM,,10.0,NNW,13.8,330,Boise,Idaho,83701
18,Clear,2016-09-12 00:53:00,34.0,,-,20,N/A,29.76,78.1,6:53 PM,,10.0,NNW,17.3,330,Boise,Idaho,83701
19,Clear,2016-09-12 01:53:00,32.0,,25.3,21,N/A,29.79,75.0,7:53 PM,,10.0,NNW,19.6,340,Boise,Idaho,83701
20,Clear,2016-09-12 02:53:00,30.9,,-,22,N/A,29.79,72.0,8:53 PM,,10.0,NNW,9.2,330,Boise,Idaho,83701
21,Clear,2016-09-12 03:53:00,28.0,,-,21,N/A,29.79,70.0,9:53 PM,,10.0,NW,16.1,320,Boise,Idaho,83701
22,Partly Cloudy,2016-09-12 04:53:00,25.0,,-,19,N/A,29.79,69.1,10:53 PM,,10.0,NW,13.8,320,Boise,Idaho,83701
23,Partly Cloudy,2016-09-12 05:53:00,28.0,,-,25,N/A,29.81,64.9,11:53 PM,,10.0,WNW,12.7,290,Boise,Idaho,83701
0,Partly Cloudy,2016-09-12 06:53:00,28.9,,-,29,N/A,29.81,62.1,12:53 AM,,10.0,WNW,16.1,300,Boise,Idaho,83701
1,Clear,2016-09-12 07:53:00,30.0,,-,32,N/A,29.83,60.1,1:53 AM,,10.0,West,10.4,280,Boise,Idaho,83701
2,Clear,2016-09-12 08:53:00,30.9,,-,39,N/A,29.83,55.9,2:53 AM,,10.0,West,13.8,270,Boise,Idaho,83701
3,Clear,2016-09-12 09:53:00,33.1,,-,45,N/A,29.86,54.0,3:53 AM,,10.0,West,5.8,270,Boise,Idaho,83701
4,Clear,2016-09-12 10:53:00,34.0,,-,50,N/A,29.86,52.0,4:53 AM,,10.0,West,8.1,270,Boise,Idaho,83701
5,Clear,2016-09-12 11:53:00,33.1,,-,50,N/A,29.87,51.1,5:53 AM,,10.0,WNW,9.2,290,Boise,Idaho,83701
6,Clear,2016-09-12 12:53:00,33.1,,-,56,N/A,29.88,48.0,6:53 AM,,10.0,WNW,4.6,300,Boise,Idaho,83701
7,Clear,2016-09-12 13:53:00,33.1,,-,59,N/A,29.91,46.9,7:53 AM,,10.0,NNW,6.9,330,Boise,Idaho,83701
8,Clear,2016-09-12 14:53:00,34.0,,-,52,N/A,29.90,51.1,8:53 AM,,10.0,NNW,3.5,340,Boise,Idaho,83701
9,Clear,2016-09-12 15:53:00,32.0,,-,48,N/A,29.91,51.1,9:53 AM,,10.0,West,3.5,260,Boise,Idaho,83701
10,Clear,2016-09-12 16:53:00,32.0,,-,40,N/A,29.91,55.9,10:53 AM,,10.0,SW,4.6,220,Boise,Idaho,83701
11,Clear,2016-09-12 17:53:00,30.9,,-,33,N/A,29.91,60.1,11:53 AM,,10.0,WNW,5.8,290,Boise,Idaho,83701
12,Clear,2016-09-12 18:53:00,32.0,,-,29,N/A,29.89,64.9,12:53 PM,,10.0,North,-9999.0,0,Boise,Idaho,83701
13,Clear,2016-09-12 19:53:00,30.0,,-,25,N/A,29.89,66.9,1:53 PM,,10.0,SW,6.9,220,Boise,Idaho,83701
14,Clear,2016-09-12 20:53:00,28.0,,-,23,N/A,29.88,66.9,2:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
15,Clear,2016-09-12 21:53:00,26.1,,-,19,N/A,29.88,70.0,3:53 PM,,10.0,Variable,5.8,0,Boise,Idaho,83701
16,Clear,2016-09-12 22:53:00,25.0,,-,18,N/A,29.87,70.0,4:53 PM,,10.0,WSW,10.4,250,Boise,Idaho,83701
17,Clear,2016-09-12 23:53:00,27.0,,-,20,N/A,29.88,70.0,5:53 PM,,10.0,West,8.1,280,Boise,Idaho,83701
18,Clear,2016-09-13 00:53:00,35.1,,25.3,32,N/A,29.91,66.0,6:53 PM,,10.0,South,18.4,170,Boise,Idaho,83701
19,Clear,2016-09-13 01:53:00,39.9,,-,46,N/A,29.93,61.0,7:53 PM,,10.0,SSE,11.5,150,Boise,Idaho,83701
20,Clear,2016-09-13 02:53:00,42.1,,-,56,N/A,29.94,57.9,8:53 PM,,10.0,SSE,10.4,150,Boise,Idaho,83701
21,Clear,2016-09-13 03:53:00,42.1,,-,60,N/A,29.96,55.9,9:53 PM,,10.0,SE,9.2,130,Boise,Idaho,83701
22,Clear,2016-09-13 04:53:00,43.0,,-,64,N/A,29.96,55.0,10:53 PM,,10.0,SE,12.7,140,Boise,Idaho,83701
23,Clear,2016-09-13 05:53:00,43.0,,-,66,N/A,29.97,54.0,11:53 PM,,10.0,ESE,8.1,110,Boise,Idaho,83701
0,Clear,2016-09-13 06:53:00,43.0,,-,69,N/A,29.98,53.1,12:53 AM,,10.0,SE,6.9,130,Boise,Idaho,83701
1,Clear,2016-09-13 07:53:00,42.1,,-,71,N/A,29.99,51.1,1:53 AM,,10.0,SSE,5.8,150,Boise,Idaho,83701
2,Clear,2016-09-13 08:53:00,42.1,,-,77,N/A,29.99,48.9,2:53 AM,,10.0,ESE,4.6,110,Boise,Idaho,83701
3,Clear,2016-09-13 09:53:00,37.9,,-,63,N/A,29.98,50.0,3:53 AM,,10.0,ESE,6.9,110,Boise,Idaho,83701
4,Clear,2016-09-13 10:53:00,36.0,,-,63,N/A,29.98,48.0,4:53 AM,,10.0,ESE,6.9,110,Boise,Idaho,83701
5,Clear,2016-09-13 11:53:00,35.1,,-,68,N/A,29.98,45.0,5:53 AM,,10.0,ESE,6.9,120,Boise,Idaho,83701
6,Clear,2016-09-13 12:53:00,35.1,,-,68,N/A,29.98,45.0,6:53 AM,,10.0,SE,6.9,130,Boise,Idaho,83701
7,Clear,2016-09-13 13:53:00,36.0,,-,68,N/A,30.00,46.0,7:53 AM,,10.0,SE,5.8,130,Boise,Idaho,83701
8,Clear,2016-09-13 14:53:00,37.0,,-,59,N/A,30.00,51.1,8:53 AM,,10.0,SE,4.6,130,Boise,Idaho,83701
9,Clear,2016-09-13 15:53:00,37.9,,-,51,N/A,30.01,55.9,9:53 AM,,10.0,SSE,6.9,150,Boise,Idaho,83701
10,Clear,2016-09-13 16:53:00,39.9,,-,51,N/A,30.00,57.9,10:53 AM,,10.0,Variable,4.6,0,Boise,Idaho,83701
11,Clear,2016-09-13 17:53:00,37.9,,-,42,N/A,29.98,61.0,11:53 AM,,10.0,North,-9999.0,0,Boise,Idaho,83701
12,Clear,2016-09-13 18:53:00,39.0,,-,41,N/A,29.96,63.0,12:53 PM,,10.0,Variable,4.6,0,Boise,Idaho,83701
13,Clear,2016-09-13 19:53:00,39.9,,-,44,N/A,29.95,62.1,1:53 PM,,10.0,West,5.8,260,Boise,Idaho,83701
14,Clear,2016-09-13 20:53:00,39.0,,-,37,N/A,29.92,66.0,2:53 PM,,10.0,Variable,4.6,0,Boise,Idaho,83701
15,Clear,2016-09-13 21:53:00,39.0,,-,39,N/A,29.90,64.9,3:53 PM,,10.0,West,5.8,260,Boise,Idaho,83701
16,Clear,2016-09-13 22:53:00,39.0,,-,37,N/A,29.88,66.0,4:53 PM,,10.0,West,8.1,280,Boise,Idaho,83701
17,Clear,2016-09-13 23:53:00,39.0,,-,37,N/A,29.87,66.0,5:53 PM,,10.0,WNW,6.9,300,Boise,Idaho,83701
18,Mostly Cloudy,2016-09-14 00:53:00,37.9,,-,37,N/A,29.88,64.9,6:53 PM,,10.0,West,9.2,280,Boise,Idaho,83701
19,Overcast,2016-09-14 01:53:00,37.9,,-,40,N/A,29.88,63.0,7:53 PM,,10.0,WNW,5.8,290,Boise,Idaho,83701
20,Overcast,2016-09-14 02:53:00,39.0,,-,44,N/A,29.91,61.0,8:53 PM,,10.0,South,10.4,190,Boise,Idaho,83701
21,Mostly Cloudy,2016-09-14 03:53:00,41.0,,-,49,N/A,29.93,60.1,9:53 PM,,10.0,South,13.8,190,Boise,Idaho,83701
22,Overcast,2016-09-14 04:53:00,42.1,,-,53,N/A,29.93,59.0,10:53 PM,,10.0,SE,11.5,130,Boise,Idaho,83701
23,Mostly Cloudy,2016-09-14 05:53:00,46.9,,26.5,72,N/A,29.92,55.9,11:53 PM,,10.0,SE,20.7,130,Boise,Idaho,83701
0,Overcast,2016-09-14 06:53:00,44.1,,-,60,N/A,29.88,57.9,12:53 AM,,10.0,East,3.5,80,Boise,Idaho,83701
1,Light Rain,2016-09-14 07:53:00,46.9,Rain,-,72,0.00,29.91,55.9,1:53 AM,,10.0,SSW,5.8,210,Boise,Idaho,83701
2,Overcast,2016-09-14 08:53:00,48.0,,-,80,0.00,29.92,54.0,2:53 AM,,10.0,SSW,6.9,200,Boise,Idaho,83701
3,Overcast,2016-09-14 09:53:00,46.0,,-,67,N/A,29.93,57.0,3:53 AM,,10.0,SE,10.4,130,Boise,Idaho,83701
4,Overcast,2016-09-14 10:53:00,46.9,,-,74,N/A,29.92,55.0,4:53 AM,,10.0,ESE,11.5,120,Boise,Idaho,83701
5,Overcast,2016-09-14 11:53:00,46.9,,-,72,N/A,29.91,55.9,5:53 AM,,10.0,SSE,5.8,150,Boise,Idaho,83701
6,Overcast,2016-09-14 12:53:00,46.0,,-,69,N/A,29.93,55.9,6:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
7,Overcast,2016-09-14 13:53:00,46.9,,-,72,N/A,29.95,55.9,7:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
8,Overcast,2016-09-14 14:53:00,46.9,,-,72,N/A,29.97,55.9,8:53 AM,,10.0,SE,4.6,130,Boise,Idaho,83701
9,Overcast,2016-09-14 15:53:00,46.9,,-,67,N/A,30.00,57.9,9:53 AM,,10.0,ESE,6.9,120,Boise,Idaho,83701
10,Overcast,2016-09-14 16:53:00,46.0,,-,65,N/A,30.03,57.9,10:53 AM,,10.0,SSE,6.9,150,Boise,Idaho,83701
11,Overcast,2016-09-14 17:53:00,45.0,,-,60,0.00,30.03,59.0,11:53 AM,,10.0,South,11.5,180,Boise,Idaho,83701
12,Overcast,2016-09-14 18:53:00,45.0,,-,57,N/A,30.04,60.1,12:53 PM,,10.0,SSW,6.9,200,Boise,Idaho,83701
13,Scattered Clouds,2016-09-14 19:53:00,45.0,,-,57,0.00,30.05,60.1,1:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
14,Mostly Cloudy,2016-09-14 20:53:00,42.1,,-,48,N/A,30.04,62.1,2:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
15,Overcast,2016-09-14 21:53:00,43.0,,-,50,N/A,30.04,62.1,3:53 PM,,10.0,NE,4.6,50,Boise,Idaho,83701
16,Overcast,2016-09-14 22:53:00,41.0,,-,46,N/A,30.05,62.1,4:53 PM,,10.0,ENE,4.6,60,Boise,Idaho,83701
17,Overcast,2016-09-14 23:53:00,39.9,,-,43,N/A,30.05,63.0,5:53 PM,,10.0,ESE,5.8,120,Boise,Idaho,83701
18,Overcast,2016-09-15 00:53:00,43.0,,-,50,N/A,30.06,62.1,6:53 PM,,10.0,SE,6.9,140,Boise,Idaho,83701
19,Overcast,2016-09-15 01:53:00,43.0,,-,52,N/A,30.05,61.0,7:53 PM,,10.0,SE,5.8,140,Boise,Idaho,83701
20,Partly Cloudy,2016-09-15 02:53:00,42.1,,-,56,N/A,30.07,57.9,8:53 PM,,10.0,SSE,4.6,160,Boise,Idaho,83701
21,Scattered Clouds,2016-09-15 03:53:00,42.1,,-,57,N/A,30.08,57.0,9:53 PM,,10.0,SE,5.8,140,Boise,Idaho,83701
22,Overcast,2016-09-15 04:53:00,42.1,,-,62,N/A,30.09,55.0,10:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
23,Scattered Clouds,2016-09-15 05:53:00,42.1,,-,60,N/A,30.09,55.9,11:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
0,Clear,2016-09-15 06:53:00,42.1,,-,64,N/A,30.09,54.0,12:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
1,Clear,2016-09-15 07:53:00,41.0,,-,71,N/A,30.11,50.0,1:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
2,Clear,2016-09-15 08:53:00,42.1,,-,77,N/A,30.11,48.9,2:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
3,Clear,2016-09-15 09:53:00,41.0,,-,74,N/A,30.11,48.9,3:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
4,Clear,2016-09-15 10:53:00,41.0,,-,80,N/A,30.12,46.9,4:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
5,Clear,2016-09-15 11:53:00,39.9,,-,85,N/A,30.14,44.1,5:53 AM,,10.0,South,3.5,190,Boise,Idaho,83701
6,Clear,2016-09-15 12:53:00,39.9,,-,77,N/A,30.14,46.9,6:53 AM,,10.0,SE,5.8,140,Boise,Idaho,83701
7,Clear,2016-09-15 13:53:00,41.0,,-,86,N/A,30.17,45.0,7:53 AM,,10.0,SSE,4.6,150,Boise,Idaho,83701
8,Clear,2016-09-15 14:53:00,43.0,,-,74,N/A,30.17,51.1,8:53 AM,,10.0,SSE,8.1,150,Boise,Idaho,83701
9,Clear,2016-09-15 15:53:00,43.0,,-,64,N/A,30.18,55.0,9:53 AM,,9.0,South,3.5,170,Boise,Idaho,83701
10,Clear,2016-09-15 16:53:00,42.1,,-,51,N/A,30.18,60.1,10:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
11,Clear,2016-09-15 17:53:00,44.1,,-,48,N/A,30.16,64.0,11:53 AM,,10.0,Variable,4.6,0,Boise,Idaho,83701
12,Clear,2016-09-15 18:53:00,42.1,,-,43,N/A,30.15,64.9,12:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
13,Clear,2016-09-15 19:53:00,41.0,,-,37,N/A,30.14,68.0,1:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
14,Clear,2016-09-15 20:53:00,39.0,,-,31,N/A,30.12,71.1,2:53 PM,,10.0,WNW,6.9,300,Boise,Idaho,83701
15,Clear,2016-09-15 21:53:00,37.9,,-,27,N/A,30.10,73.9,3:53 PM,,10.0,Variable,4.6,0,Boise,Idaho,83701
16,Clear,2016-09-15 22:53:00,28.0,,-,18,N/A,30.09,73.9,4:53 PM,,10.0,NW,8.1,320,Boise,Idaho,83701
17,Clear,2016-09-15 23:53:00,28.9,,-,20,N/A,30.09,73.0,5:53 PM,,10.0,West,6.9,270,Boise,Idaho,83701
18,Clear,2016-09-16 00:53:00,28.0,,-,20,N/A,30.08,72.0,6:53 PM,,10.0,NNW,4.6,330,Boise,Idaho,83701
19,Clear,2016-09-16 01:53:00,28.9,,-,22,N/A,30.09,69.1,7:53 PM,,10.0,West,4.6,280,Boise,Idaho,83701
20,Clear,2016-09-16 02:53:00,30.9,,-,28,N/A,30.10,64.9,8:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
21,Clear,2016-09-16 03:53:00,28.0,,-,31,N/A,30.11,59.0,9:53 PM,,10.0,SE,4.6,130,Boise,Idaho,83701
22,Clear,2016-09-16 04:53:00,28.0,,-,34,N/A,30.11,55.9,10:53 PM,,10.0,ESE,6.9,120,Boise,Idaho,83701
23,Clear,2016-09-16 05:53:00,32.0,,-,43,N/A,30.11,54.0,11:53 PM,,10.0,ESE,5.8,120,Boise,Idaho,83701
0,Clear,2016-09-16 06:53:00,33.1,,-,45,N/A,30.10,54.0,12:53 AM,,10.0,ESE,5.8,120,Boise,Idaho,83701
1,Clear,2016-09-16 07:53:00,34.0,,-,47,N/A,30.10,54.0,1:53 AM,,10.0,SE,9.2,130,Boise,Idaho,83701
2,Clear,2016-09-16 08:53:00,35.1,,-,50,N/A,30.09,53.1,2:53 AM,,10.0,ESE,6.9,120,Boise,Idaho,83701
3,Clear,2016-09-16 09:53:00,34.0,,-,50,N/A,30.09,52.0,3:53 AM,,10.0,SE,5.8,130,Boise,Idaho,83701
4,Clear,2016-09-16 10:53:00,35.1,,-,54,N/A,30.09,51.1,4:53 AM,,10.0,North,-9999.0,0,Boise,Idaho,83701
5,Clear,2016-09-16 11:53:00,36.0,,-,59,N/A,30.10,50.0,5:53 AM,,10.0,SE,6.9,130,Boise,Idaho,83701
6,Clear,2016-09-16 12:53:00,36.0,,-,61,N/A,30.11,48.9,6:53 AM,,10.0,SE,6.9,130,Boise,Idaho,83701
7,Clear,2016-09-16 13:53:00,35.1,,-,59,N/A,30.13,48.9,7:53 AM,,10.0,ESE,4.6,110,Boise,Idaho,83701
8,Clear,2016-09-16 14:53:00,36.0,,-,51,N/A,30.14,54.0,8:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
9,Clear,2016-09-16 15:53:00,37.0,,-,42,N/A,30.15,60.1,9:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
10,Clear,2016-09-16 16:53:00,32.0,,-,29,N/A,30.14,64.9,10:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
11,Clear,2016-09-16 17:53:00,36.0,,-,31,N/A,30.13,68.0,11:53 AM,,10.0,Variable,3.5,0,Boise,Idaho,83701
12,Clear,2016-09-16 18:53:00,37.9,,-,29,N/A,30.11,72.0,12:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
13,Clear,2016-09-16 19:53:00,37.0,,-,25,N/A,30.09,75.0,1:53 PM,,10.0,North,3.5,10,Boise,Idaho,83701
14,Clear,2016-09-16 20:53:00,37.9,,-,25,N/A,30.06,75.9,2:53 PM,,10.0,WNW,4.6,300,Boise,Idaho,83701
15,Clear,2016-09-16 21:53:00,36.0,,-,23,N/A,30.04,75.9,3:53 PM,,10.0,Variable,3.5,0,Boise,Idaho,83701
16,Clear,2016-09-16 22:53:00,34.0,,-,20,N/A,30.02,78.1,4:53 PM,,10.0,NW,9.2,310,Boise,Idaho,83701
17,Clear,2016-09-16 23:53:00,28.9,,-,17,N/A,30.02,78.1,5:53 PM,,10.0,WSW,6.9,250,Boise,Idaho,83701
18,Clear,2016-09-17 00:53:00,27.0,,-,16,N/A,30.01,75.9,6:53 PM,,10.0,WNW,6.9,300,Boise,Idaho,83701
19,Clear,2016-09-17 01:53:00,30.0,,-,23,N/A,30.02,70.0,7:53 PM,,10.0,WNW,5.8,300,Boise,Idaho,83701
20,Clear,2016-09-17 02:53:00,33.1,,-,26,N/A,30.02,69.1,8:53 PM,,10.0,NE,3.5,40,Boise,Idaho,83701
21,Clear,2016-09-17 03:53:00,28.0,,-,28,N/A,30.03,62.1,9:53 PM,,10.0,SSE,3.5,150,Boise,Idaho,83701
22,Clear,2016-09-17 04:53:00,28.9,,-,32,N/A,30.03,59.0,10:53 PM,,10.0,SE,6.9,130,Boise,Idaho,83701
23,Clear,2016-09-17 05:53:00,30.0,,-,33,N/A,30.02,59.0,11:53 PM,,10.0,ESE,9.2,120,Boise,Idaho,83701
0,Clear,2016-09-17 06:53:00,30.0,,-,33,N/A,30.01,59.0,12:53 AM,,10.0,ESE,8.1,120,Boise,Idaho,83701
1,Clear,2016-09-17 07:53:00,30.9,,-,35,N/A,30.01,59.0,1:53 AM,,10.0,SE,11.5,130,Boise,Idaho,83701
2,Clear,2016-09-17 08:53:00,30.9,,-,36,N/A,30.00,57.9,2:53 AM,,10.0,SE,11.5,130,Boise,Idaho,83701
3,Clear,2016-09-17 09:53:00,30.9,,-,37,N/A,30.00,57.0,3:53 AM,,10.0,SE,9.2,130,Boise,Idaho,83701
4,Clear,2016-09-17 10:53:00,30.9,,-,37,N/A,29.99,57.0,4:53 AM,,10.0,SE,11.5,130,Boise,Idaho,83701
5,Clear,2016-09-17 11:53:00,30.9,,-,40,N/A,30.00,55.0,5:53 AM,,10.0,ESE,9.2,120,Boise,Idaho,83701
6,Clear,2016-09-17 12:53:00,32.0,,-,43,N/A,30.01,54.0,6:53 AM,,10.0,East,5.8,100,Boise,Idaho,83701
7,Clear,2016-09-17 13:53:00,30.9,,-,41,N/A,30.03,54.0,7:53 AM,,10.0,ESE,6.9,110,Boise,Idaho,83701
8,Clear,2016-09-17 14:53:00,34.0,,-,41,N/A,30.02,57.9,8:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
9,Clear,2016-09-17 15:53:00,37.0,,-,44,N/A,30.04,59.0,9:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
10,Clear,2016-09-17 16:53:00,32.0,,-,27,N/A,30.03,66.9,10:53 AM,,10.0,SE,10.4,130,Boise,Idaho,83701
11,Clear,2016-09-17 17:53:00,33.1,,-,22,N/A,30.01,73.9,11:53 AM,,10.0,ESE,9.2,110,Boise,Idaho,83701
12,Clear,2016-09-17 18:53:00,30.9,,-,17,N/A,30.00,79.0,12:53 PM,,10.0,SSE,5.8,150,Boise,Idaho,83701
13,Clear,2016-09-17 19:53:00,26.1,,-,13,N/A,29.99,81.0,1:53 PM,,10.0,SW,5.8,220,Boise,Idaho,83701
14,Clear,2016-09-17 20:53:00,27.0,,-,13,N/A,29.97,82.0,2:53 PM,,10.0,WNW,8.1,290,Boise,Idaho,83701
15,Overcast,2016-09-17 21:53:00,28.0,,-,15,N/A,29.96,80.1,3:53 PM,,10.0,NNW,11.5,340,Boise,Idaho,83701
16,Partly Cloudy,2016-09-17 22:53:00,28.9,,-,14,N/A,29.94,82.0,4:53 PM,,10.0,North,6.9,10,Boise,Idaho,83701
17,Overcast,2016-09-17 23:53:00,30.9,,-,17,N/A,29.93,79.0,5:53 PM,,10.0,NNE,5.8,30,Boise,Idaho,83701
18,Partly Cloudy,2016-09-18 00:53:00,30.9,,-,17,N/A,29.91,79.0,6:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
19,Partly Cloudy,2016-09-18 01:53:00,28.9,,-,17,N/A,29.90,77.0,7:53 PM,,10.0,SE,6.9,140,Boise,Idaho,83701
20,Scattered Clouds,2016-09-18 02:53:00,28.9,,-,18,N/A,29.89,75.0,8:53 PM,,10.0,ESE,8.1,120,Boise,Idaho,83701
21,Mostly Cloudy,2016-09-18 03:53:00,30.0,,-,20,N/A,29.90,73.9,9:53 PM,,10.0,SE,8.1,130,Boise,Idaho,83701
22,Overcast,2016-09-18 04:53:00,30.9,,-,22,N/A,29.89,72.0,10:53 PM,,10.0,ESE,6.9,110,Boise,Idaho,83701
23,Overcast,2016-09-18 05:53:00,28.0,,-,19,N/A,29.88,73.0,11:53 PM,,10.0,SSE,4.6,150,Boise,Idaho,83701
0,Partly Cloudy,2016-09-18 06:53:00,28.0,,-,19,N/A,29.87,73.0,12:53 AM,,10.0,South,4.6,170,Boise,Idaho,83701
1,Overcast,2016-09-18 07:53:00,35.1,,-,31,N/A,29.90,66.9,1:53 AM,,10.0,NW,3.5,310,Boise,Idaho,83701
2,Overcast,2016-09-18 08:53:00,37.9,,-,38,N/A,29.92,64.0,2:53 AM,,10.0,WSW,6.9,250,Boise,Idaho,83701
3,Overcast,2016-09-18 09:53:00,39.0,,-,40,N/A,29.92,64.0,3:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
4,Scattered Clouds,2016-09-18 10:53:00,39.0,,-,40,N/A,29.93,64.0,4:53 AM,,10.0,West,4.6,280,Boise,Idaho,83701
5,Scattered Clouds,2016-09-18 11:53:00,39.0,,-,41,N/A,29.94,63.0,5:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
6,Clear,2016-09-18 12:53:00,39.0,,-,44,N/A,29.96,61.0,6:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
7,Clear,2016-09-18 13:53:00,37.9,,-,46,N/A,29.99,59.0,7:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
8,Scattered Clouds,2016-09-18 14:53:00,37.9,,-,44,N/A,30.01,60.1,8:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
9,Overcast,2016-09-18 15:53:00,37.9,,-,37,N/A,30.01,64.9,9:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
10,Overcast,2016-09-18 16:53:00,41.0,,-,39,N/A,30.01,66.9,10:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
11,Overcast,2016-09-18 17:53:00,43.0,,-,39,N/A,30.01,69.1,11:53 AM,,10.0,NW,3.5,310,Boise,Idaho,83701
12,Mostly Cloudy,2016-09-18 18:53:00,46.9,,-,39,N/A,29.99,73.0,12:53 PM,,10.0,NNW,3.5,330,Boise,Idaho,83701
13,Mostly Cloudy,2016-09-18 19:53:00,46.9,,-,34,N/A,29.98,77.0,1:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
14,Clear,2016-09-18 20:53:00,48.0,,-,32,N/A,29.95,80.1,2:53 PM,,10.0,NNW,12.7,340,Boise,Idaho,83701
15,Clear,2016-09-18 21:53:00,48.0,,-,32,N/A,29.94,80.1,3:53 PM,,10.0,NW,6.9,320,Boise,Idaho,83701
16,Clear,2016-09-18 22:53:00,48.0,,-,31,N/A,29.90,81.0,4:53 PM,,10.0,Variable,6.9,0,Boise,Idaho,83701
17,Partly Cloudy,2016-09-18 23:53:00,48.0,,-,32,N/A,29.88,80.1,5:53 PM,,10.0,North,6.9,360,Boise,Idaho,83701
18,Mostly Cloudy,2016-09-19 00:53:00,48.0,,-,32,N/A,29.88,80.1,6:53 PM,,10.0,WSW,5.8,250,Boise,Idaho,83701
19,Clear,2016-09-19 01:53:00,48.0,,-,37,N/A,29.89,75.9,7:53 PM,,10.0,SSW,5.8,210,Boise,Idaho,83701
20,Mostly Cloudy,2016-09-19 02:53:00,48.0,,-,41,N/A,29.91,73.0,8:53 PM,,10.0,SSW,3.5,200,Boise,Idaho,83701
21,Clear,2016-09-19 03:53:00,46.9,,-,39,N/A,29.91,73.0,9:53 PM,,10.0,East,3.5,80,Boise,Idaho,83701
22,Clear,2016-09-19 04:53:00,46.9,,-,47,N/A,29.92,68.0,10:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
23,Partly Cloudy,2016-09-19 05:53:00,46.0,,-,48,N/A,29.94,66.0,11:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
0,Clear,2016-09-19 06:53:00,45.0,,-,52,N/A,29.95,63.0,12:53 AM,,10.0,SW,3.5,220,Boise,Idaho,83701
1,Clear,2016-09-19 07:53:00,48.0,,-,62,N/A,29.96,61.0,1:53 AM,,10.0,SW,4.6,220,Boise,Idaho,83701
2,Clear,2016-09-19 08:53:00,48.9,,-,72,N/A,29.98,57.9,2:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
3,Clear,2016-09-19 09:53:00,48.9,,-,72,N/A,30.00,57.9,3:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
4,Clear,2016-09-19 10:53:00,48.0,,-,72,N/A,30.01,57.0,4:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
5,Clear,2016-09-19 11:53:00,46.9,,-,77,N/A,30.02,54.0,5:53 AM,,10.0,SSE,4.6,150,Boise,Idaho,83701
6,Clear,2016-09-19 12:53:00,46.9,,-,74,N/A,30.02,55.0,6:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
7,Partly Cloudy,2016-09-19 13:53:00,46.9,,-,72,N/A,30.04,55.9,7:53 AM,,10.0,SSE,4.6,150,Boise,Idaho,83701
8,Partly Cloudy,2016-09-19 14:53:00,48.9,,-,69,N/A,30.05,59.0,8:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
